Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
67.5,-23209.60481,10821.02720,-3234.90565,177.09687,-15446.38639,106.97464,106.68139, 
67.6,-23209.60481,10821.33340,-3234.90565,176.83490,-15446.34217,106.93042,106.63717, 
67.7,-23209.60481,10821.63692,-3234.90565,176.57370,-15446.29985,106.88809,106.59485, 
67.8,-23209.60481,10821.93901,-3234.90565,176.31325,-15446.25820,106.84645,106.55320, 
67.9,-23209.60481,10822.23719,-3234.90565,176.05359,-15446.21969,106.80794,106.51469, 
68.0,-23209.60481,10822.53268,-3234.90565,175.79469,-15446.18310,106.77134,106.47810, 
68.1,-23209.60481,10822.82549,-3234.90565,175.53655,-15446.14842,106.73667,106.44342, 
68.2,-23209.60481,10823.11562,-3234.90565,175.27917,-15446.11568,106.70393,106.41068, 
68.3,-23209.60481,10823.40428,-3234.90565,175.02253,-15446.08366,106.67191,106.37866, 
68.4,-23209.60481,10823.68901,-3234.90565,174.76665,-15446.05481,106.64306,106.34981, 
68.5,-23209.60481,10823.97103,-3234.90565,174.51152,-15446.02792,106.61616,106.32292, 
68.6,-23209.60481,10824.25034,-3234.90565,174.25713,-15446.00300,106.59124,106.29800, 
68.7,-23209.60481,10824.52692,-3234.90565,174.00349,-15445.98006,106.56830,106.27506, 
68.8,-23209.60481,10824.80199,-3234.90565,173.75056,-15445.95792,106.54616,106.25292, 
68.9,-23209.60481,10825.07309,-3234.90565,173.49839,-15445.93899,106.52724,106.23399, 
69.0,-23209.60481,10825.34143,-3234.90565,173.24694,-15445.92209,106.51034,106.21709, 
69.1,-23209.60481,10825.60700,-3234.90565,172.99623,-15445.90724,106.49548,106.20224, 
69.2,-23209.60481,10825.86979,-3234.90565,172.74624,-15445.89444,106.48269,106.18944, 
69.3,-23209.60481,10826.13099,-3234.90565,172.49695,-15445.88253,106.47078,106.17753, 
69.4,-23209.60481,10826.38816,-3234.90565,172.24840,-15445.87391,106.46216,106.16891, 
69.5,-23209.60481,10826.64250,-3234.90565,172.00056,-15445.86741,106.45566,106.16241, 
69.6,-23209.60481,10826.89399,-3234.90565,171.75344,-15445.86304,106.45129,106.15804, 
69.7,-23209.60481,10827.14261,-3234.90565,171.50702,-15445.86083,106.44908,106.15583, 
69.8,-23209.60481,10827.38955,-3234.90565,171.26130,-15445.85962,106.44787,106.15462, 
69.9,-23209.60481,10827.63238,-3234.90565,171.01629,-15445.86179,106.45004,106.15679, 
70.0,-23209.60481,10827.87229,-3234.90565,170.77199,-15445.86619,106.45444,106.16119, 
70.1,-23209.60481,10828.10925,-3234.90565,170.52838,-15445.87284,106.46109,106.16784, 
70.2,-23209.60481,10828.34324,-3234.90565,170.28546,-15445.88176,106.47001,106.17676, 
70.3,-23209.60481,10828.57543,-3234.90565,170.04322,-15445.89181,106.48006,106.18681, 
70.4,-23209.60481,10828.80342,-3234.90565,169.80169,-15445.90536,106.49361,106.20036, 
70.5,-23209.60481,10829.02837,-3234.90565,169.56084,-15445.92126,106.50951,106.21626, 
70.6,-23209.60481,10829.25025,-3234.90565,169.32067,-15445.93955,106.52779,106.23455, 
70.7,-23209.60481,10829.46905,-3234.90565,169.08118,-15445.96024,106.54848,106.25524, 
70.8,-23209.60481,10829.68591,-3234.90565,168.84235,-15445.98220,106.57045,106.27720, 
70.9,-23209.60481,10829.89845,-3234.90565,168.60421,-15446.00780,106.59605,106.30280, 
71.0,-23209.60481,10830.10783,-3234.90565,168.36675,-15446.03589,106.62414,106.33089, 
71.1,-23209.60481,10830.31400,-3234.90565,168.12995,-15446.06652,106.65476,106.36152, 
71.2,-23209.60481,10830.51696,-3234.90565,167.89381,-15446.09970,106.68794,106.39470, 
71.3,-23209.60481,10830.71783,-3234.90565,167.65832,-15446.13431,106.72256,106.42931, 
71.4,-23209.60481,10830.91425,-3234.90565,167.42351,-15446.17270,106.76095,106.46770, 
71.5,-23209.60481,10831.10736,-3234.90565,167.18936,-15446.21375,106.80200,106.50875, 
71.6,-23209.60481,10831.29712,-3234.90565,166.95586,-15446.25749,106.84574,106.55249, 
71.7,-23209.60481,10831.48351,-3234.90565,166.72301,-15446.30395,106.89220,106.59895, 
71.8,-23209.60481,10831.66766,-3234.90565,166.49079,-15446.35202,106.94026,106.64702, 
71.9,-23209.60481,10831.84721,-3234.90565,166.25923,-15446.40402,106.99227,106.69902, 
72.0,-23209.60481,10832.02329,-3234.90565,166.02832,-15446.45885,107.04710,106.75385, 
72.1,-23209.60481,10832.19587,-3234.90565,165.79805,-15446.51655,107.10479,106.81155, 
72.2,-23209.60481,10832.36492,-3234.90565,165.56841,-15446.57713,107.16538,106.87213, 
72.3,-23209.60481,10832.53156,-3234.90565,165.33940,-15446.63951,107.22775,106.93451, 
72.4,-23209.60481,10832.69344,-3234.90565,165.11103,-15446.70599,107.29424,107.00099, 
72.5,-23209.60481,10832.85169,-3234.90565,164.88330,-15446.77548,107.36372,107.07048, 
72.6,-23209.60481,10833.00627,-3234.90565,164.65619,-15446.84800,107.43625,107.14300, 
72.7,-23209.60481,10833.15716,-3234.90565,164.42970,-15446.92360,107.51185,107.21860, 
72.8,-23209.60481,10833.30545,-3234.90565,164.20383,-15447.00119,107.58944,107.29619, 
72.9,-23209.60481,10833.44883,-3234.90565,163.97858,-15447.08305,107.67130,107.37805, 
73.0,-23209.60481,10833.58840,-3234.90565,163.75396,-15447.16811,107.75635,107.46311, 
73.1,-23209.60481,10833.72414,-3234.90565,163.52995,-15447.25638,107.84463,107.55138, 
73.2,-23209.60481,10833.85600,-3234.90565,163.30655,-15447.34792,107.93616,107.64292, 
73.3,-23209.60481,10833.98509,-3234.90565,163.08374,-15447.44163,108.02988,107.73663, 
73.4,-23209.60481,10834.10910,-3234.90565,162.86156,-15447.53980,108.12805,107.83480, 
73.5,-23209.60481,10834.22913,-3234.90565,162.63999,-15447.64135,108.22959,107.93635, 
73.6,-23209.60481,10834.34515,-3234.90565,162.41901,-15447.74630,108.33455,108.04130, 
73.7,-23209.60481,10834.45712,-3234.90565,162.19864,-15447.85471,108.44295,108.14971, 
73.8,-23209.60481,10834.56614,-3234.90565,161.97884,-15447.96548,108.55373,108.26048, 
73.9,-23209.60481,10834.66991,-3234.90565,161.75966,-15448.08089,108.66914,108.37589, 
74.0,-23209.60481,10834.76953,-3234.90565,161.54107,-15448.19986,108.78811,108.49486, 
74.1,-23209.60481,10834.86497,-3234.90565,161.32307,-15448.32243,108.91068,108.61743, 
74.2,-23209.60481,10834.95618,-3234.90565,161.10565,-15448.44863,109.03688,108.74363, 
74.3,-23209.60481,10835.04426,-3234.90565,160.88881,-15448.57740,109.16565,108.87240, 
74.4,-23209.60481,10835.12693,-3234.90565,160.67256,-15448.71098,109.29922,109.00598, 
74.5,-23209.60481,10835.20527,-3234.90565,160.45690,-15448.84830,109.43654,109.14330, 
74.6,-23209.60481,10835.27926,-3234.90565,160.24181,-15448.98939,109.57764,109.28439, 
74.7,-23209.60481,10835.34886,-3234.90565,160.02730,-15449.13431,109.72255,109.42931, 
74.8,-23209.60481,10835.41514,-3234.90565,159.81335,-15449.28197,109.87022,109.57697, 
74.9,-23209.60481,10835.47586,-3234.90565,159.59998,-15449.43462,110.02287,109.72962, 
75.0,-23209.60481,10835.53209,-3234.90565,159.38719,-15449.59119,110.17943,109.88619, 
75.1,-23209.60481,10835.58380,-3234.90565,159.17496,-15449.75171,110.33995,110.04671, 
75.2,-23209.60481,10835.63096,-3234.90565,158.96329,-15449.91621,110.50446,110.21121, 
75.3,-23209.60481,10835.67464,-3234.90565,158.75217,-15450.08366,110.67190,110.37866, 
75.4,-23209.60481,10835.71260,-3234.90565,158.54163,-15450.25624,110.84449,110.55124, 
75.5,-23209.60481,10835.74591,-3234.90565,158.33164,-15450.43291,111.02116,110.72791, 
75.6,-23209.60481,10835.77455,-3234.90565,158.12221,-15450.61370,111.20195,110.90870, 
75.7,-23209.60481,10835.79849,-3234.90565,157.91334,-15450.79864,111.38689,111.09364, 
75.8,-23209.60481,10835.81878,-3234.90565,157.70499,-15450.98669,111.57494,111.28169, 
75.9,-23209.60481,10835.83322,-3234.90565,157.49722,-15451.18003,111.76828,111.47503, 
76.0,-23209.60481,10835.84287,-3234.90565,157.28999,-15451.37761,111.96586,111.67261, 
76.1,-23209.60481,10835.84770,-3234.90565,157.08330,-15451.57947,112.16771,111.87447, 
76.2,-23209.60481,10835.84768,-3234.90565,156.87716,-15451.78563,112.37387,112.08063, 
76.3,-23209.60481,10835.84388,-3234.90565,156.67154,-15451.99505,112.58330,112.29005, 
76.4,-23209.60481,10835.83409,-3234.90565,156.46648,-15452.20990,112.79815,112.50490, 
76.5,-23209.60481,10835.81938,-3234.90565,156.26195,-15452.42914,113.01738,112.72414, 
76.6,-23209.60481,10835.79972,-3234.90565,156.05795,-15452.65279,113.24104,112.94779, 
76.7,-23209.60481,10835.77509,-3234.90565,155.85449,-15452.88088,113.46913,113.17588, 
76.8,-23209.60481,10835.74654,-3234.90565,155.65154,-15453.11238,113.70062,113.40738, 
76.9,-23209.60481,10835.71190,-3234.90565,155.44914,-15453.34943,113.93767,113.64443, 
77.0,-23209.60481,10835.67222,-3234.90565,155.24726,-15453.59099,114.17923,113.88599, 
77.1,-23209.60481,10835.62747,-3234.90565,155.04590,-15453.83709,114.42533,114.13209, 
77.2,-23209.60481,10835.57765,-3234.90565,154.84507,-15454.08775,114.67599,114.38275, 
77.3,-23209.60481,10835.52378,-3234.90565,154.64474,-15454.34194,114.93019,114.63694, 
77.4,-23209.60481,10835.46373,-3234.90565,154.44495,-15454.60179,115.19003,114.89679, 
77.5,-23209.60481,10835.39854,-3234.90565,154.24566,-15454.86626,115.45451,115.16126, 
77.6,-23209.60481,10835.32819,-3234.90565,154.04690,-15455.13537,115.72362,115.43037, 
77.7,-23209.60481,10835.25267,-3234.90565,153.84864,-15455.40915,115.99740,115.70415, 
77.8,-23209.60481,10835.17301,-3234.90565,153.65088,-15455.68657,116.27482,115.98157, 
77.9,-23209.60481,10835.08709,-3234.90565,153.45364,-15455.96973,116.55798,116.26473, 
78.0,-23209.60481,10834.99595,-3234.90565,153.25691,-15456.25760,116.84585,116.55260, 
78.1,-23209.60481,10834.89957,-3234.90565,153.06068,-15456.55021,117.13846,116.84521, 
78.2,-23209.60481,10834.79795,-3234.90565,152.86495,-15456.84756,117.43581,117.14256, 
78.3,-23209.60481,10834.69211,-3234.90565,152.66971,-15457.14864,117.73689,117.44364, 
78.4,-23209.60481,10834.57995,-3234.90565,152.47498,-15457.45553,118.04377,117.75053, 
78.5,-23209.60481,10834.46251,-3234.90565,152.28075,-15457.76720,118.35545,118.06220, 
78.6,-23209.60481,10834.33978,-3234.90565,152.08701,-15458.08367,118.67192,118.37867, 
78.7,-23209.60481,10834.21175,-3234.90565,151.89377,-15458.40495,118.99320,118.69995, 
78.8,-23209.60481,10834.07944,-3234.90565,151.70100,-15458.73003,119.31827,119.02503, 
78.9,-23209.60481,10833.94078,-3234.90565,151.50873,-15459.06095,119.64920,119.35595, 
79.0,-23209.60481,10833.79680,-3234.90565,151.31695,-15459.39672,119.98496,119.69172, 
79.1,-23209.60481,10833.64749,-3234.90565,151.12565,-15459.73733,120.32557,120.03233, 
79.2,-23209.60481,10833.49284,-3234.90565,150.93484,-15460.08278,120.67103,120.37778, 
79.3,-23209.60481,10833.33389,-3234.90565,150.74450,-15460.43208,121.02033,120.72708, 
79.4,-23209.60481,10833.16857,-3234.90565,150.55464,-15460.78726,121.37550,121.08226, 
79.5,-23209.60481,10832.99790,-3234.90565,150.36527,-15461.14730,121.73554,121.44230, 
79.6,-23209.60481,10832.82189,-3234.90565,150.17637,-15461.51221,122.10045,121.80721, 
79.7,-23209.60481,10832.64053,-3234.90565,149.98795,-15461.88198,122.47023,122.17698, 
79.8,-23209.60481,10832.45486,-3234.90565,149.79998,-15462.25563,122.84387,122.55063, 
79.9,-23209.60481,10832.26282,-3234.90565,149.61250,-15462.63515,123.22339,122.93015, 
80.0,-23209.60481,10832.06544,-3234.90565,149.42549,-15463.01954,123.60779,123.31454, 
80.1,-23209.60481,10831.86272,-3234.90565,149.23894,-15463.40881,123.99705,123.70381, 
80.2,-23209.60481,10831.65467,-3234.90565,149.05286,-15463.80294,124.39118,124.09794, 
80.3,-23209.60481,10831.44230,-3234.90565,148.86723,-15464.20094,124.78918,124.49594, 
80.4,-23209.60481,10831.22360,-3234.90565,148.68207,-15464.60480,125.19304,124.89980, 
80.5,-23209.60481,10830.99958,-3234.90565,148.49738,-15465.01351,125.60176,125.30851, 
80.6,-23209.60481,10830.77025,-3234.90565,148.31314,-15465.42708,126.01532,125.72208, 
80.7,-23209.60481,10830.53562,-3234.90565,148.12936,-15465.84549,126.43373,126.14049, 
80.8,-23209.60481,10830.29670,-3234.90565,147.94602,-15466.26774,126.85599,126.56274, 
80.9,-23209.60481,10830.05150,-3234.90565,147.76315,-15466.69582,127.28406,126.99082, 
81.0,-23209.60481,10829.80102,-3234.90565,147.58073,-15467.12871,127.71696,127.42371, 
81.1,-23209.60481,10829.54529,-3234.90565,147.39876,-15467.56642,128.15467,127.86142, 
81.2,-23209.60481,10829.28431,-3234.90565,147.21723,-15468.00892,128.59717,128.30392, 
81.3,-23209.60481,10829.01909,-3234.90565,147.03614,-15468.45523,129.04348,128.75023, 
81.4,-23209.60481,10828.74765,-3234.90565,146.85551,-15468.90730,129.49555,129.20230, 
81.5,-23209.60481,10828.47101,-3234.90565,146.67533,-15469.36413,129.95238,129.65913, 
81.6,-23209.60481,10828.18918,-3234.90565,146.49558,-15469.82571,130.41395,130.12071, 
81.7,-23209.60481,10827.90218,-3234.90565,146.31627,-15470.29202,130.88026,130.58702, 
81.8,-23209.60481,10827.61101,-3234.90565,146.13739,-15470.76207,131.35032,131.05707, 
81.9,-23209.60481,10827.31371,-3234.90565,145.95896,-15471.23780,131.82604,131.53280, 
82.0,-23209.60481,10827.01129,-3234.90565,145.78096,-15471.71821,132.30646,132.01321, 
82.1,-23209.60481,10826.70378,-3234.90565,145.60340,-15472.20329,132.79153,132.49829, 
82.2,-23209.60481,10826.39118,-3234.90565,145.42627,-15472.69301,133.28126,132.98801, 
82.3,-23209.60481,10826.07451,-3234.90565,145.24956,-15473.18640,133.77465,133.48140, 
82.4,-23209.60481,10825.75182,-3234.90565,145.07329,-15473.68536,134.27361,133.98036, 
82.5,-23209.60481,10825.42412,-3234.90565,144.89744,-15474.18891,134.77715,134.48391, 
82.6,-23209.60481,10825.09143,-3234.90565,144.72202,-15474.69702,135.28526,134.99202, 
82.7,-23209.60481,10824.75377,-3234.90565,144.54703,-15475.20967,135.79792,135.50467, 
82.8,-23209.60481,10824.41214,-3234.90565,144.37245,-15475.72588,136.31413,136.02088, 
82.9,-23209.60481,10824.06462,-3234.90565,144.19830,-15476.24755,136.83580,136.54255, 
83.0,-23209.60481,10823.71221,-3234.90565,144.02457,-15476.77369,137.36193,137.06869, 
83.1,-23209.60481,10823.35494,-3234.90565,143.85125,-15477.30427,137.89252,137.59927, 
83.2,-23209.60481,10822.99284,-3234.90565,143.67836,-15477.83927,138.42752,138.13427, 
83.3,-23209.60481,10822.62688,-3234.90565,143.50587,-15478.37772,138.96596,138.67272, 
83.4,-23209.60481,10822.25519,-3234.90565,143.33380,-15478.92148,139.50973,139.21648, 
83.5,-23209.60481,10821.87875,-3234.90565,143.16214,-15479.46958,140.05782,139.76458, 
83.6,-23209.60481,10821.49758,-3234.90565,142.99090,-15480.02199,140.61023,140.31699, 
83.7,-23209.60481,10821.11173,-3234.90565,142.82006,-15480.57867,141.16692,140.87367, 
83.8,-23209.60481,10820.72217,-3234.90565,142.64962,-15481.13867,141.72692,141.43367, 
83.9,-23209.60481,10820.32703,-3234.90565,142.47960,-15481.70383,142.29208,141.99883, 
84.0,-23209.60481,10819.92730,-3234.90565,142.30999,-15482.27318,142.86143,142.56818, 
84.1,-23209.60481,10819.52300,-3234.90565,142.14078,-15482.84669,143.43493,143.14169, 
84.2,-23209.60481,10819.11418,-3234.90565,141.97196,-15483.42432,144.01257,143.71932, 
84.3,-23209.60481,10818.70181,-3234.90565,141.80354,-15484.00511,144.59336,144.30011, 
84.4,-23209.60481,10818.28403,-3234.90565,141.63553,-15484.59090,145.17915,144.88590, 
84.5,-23209.60481,10817.86183,-3234.90565,141.46792,-15485.18072,145.76897,145.47572, 
84.6,-23209.60481,10817.43524,-3234.90565,141.30070,-15485.77453,146.36278,146.06953, 
84.7,-23209.60481,10817.00429,-3234.90565,141.13388,-15486.37230,146.96055,146.66730, 
84.8,-23209.60481,10816.56997,-3234.90565,140.96744,-15486.97306,147.56131,147.26806, 
84.9,-23209.60481,10816.13042,-3234.90565,140.80140,-15487.57865,148.16689,147.87365, 
85.0,-23209.60481,10815.68663,-3234.90565,140.63575,-15488.18808,148.77633,148.48308, 
85.1,-23209.60481,10815.23864,-3234.90565,140.47050,-15488.80133,149.38958,149.09633, 
85.2,-23209.60481,10814.78648,-3234.90565,140.30563,-15489.41836,150.00661,149.71336, 
85.3,-23209.60481,10814.33112,-3234.90565,140.14113,-15490.03822,150.62646,150.33322, 
85.4,-23209.60481,10813.87074,-3234.90565,139.97704,-15490.66270,151.25094,150.95770, 
85.5,-23209.60481,10813.40630,-3234.90565,139.81332,-15491.29084,151.87909,151.58584, 
85.6,-23209.60481,10812.93786,-3234.90565,139.64999,-15491.92262,152.51087,152.21762, 
85.7,-23209.60481,10812.46544,-3234.90565,139.48704,-15492.55799,153.14623,152.85299, 
85.8,-23209.60481,10811.99001,-3234.90565,139.32446,-15493.19599,153.78424,153.49099, 
85.9,-23209.60481,10811.50977,-3234.90565,139.16227,-15493.83843,154.42667,154.13343, 
86.0,-23209.60481,10811.02568,-3234.90565,139.00045,-15494.48433,155.07258,154.77933, 
86.1,-23209.60481,10810.53778,-3234.90565,138.83902,-15495.13367,155.72192,155.42867, 
86.2,-23209.60481,10810.04611,-3234.90565,138.67795,-15495.78640,156.37465,156.08140, 
86.3,-23209.60481,10809.55163,-3234.90565,138.51725,-15496.44158,157.02983,156.73658, 
86.4,-23209.60481,10809.05255,-3234.90565,138.35693,-15497.10098,157.68923,157.39598, 
86.5,-23209.60481,10808.54983,-3234.90565,138.19698,-15497.76366,158.35190,158.05866, 
86.6,-23209.60481,10808.04350,-3234.90565,138.03740,-15498.42956,159.01780,158.72456, 
86.7,-23209.60481,10807.53362,-3234.90565,137.87819,-15499.09865,159.68690,159.39365, 
86.8,-23209.60481,10807.02114,-3234.90565,137.71934,-15499.76999,160.35824,160.06499, 
86.9,-23209.60481,10806.50427,-3234.90565,137.56086,-15500.44534,161.03359,160.74034, 
87.0,-23209.60481,10805.98397,-3234.90565,137.40275,-15501.12375,161.71200,161.41875, 
87.1,-23209.60481,10805.46028,-3234.90565,137.24500,-15501.80519,162.39343,162.10019, 
87.2,-23209.60481,10804.93325,-3234.90565,137.08761,-15502.48961,163.07785,162.78461, 
87.3,-23209.60481,10804.40383,-3234.90565,136.93057,-15503.17607,163.76432,163.47107, 
87.4,-23209.60481,10803.87024,-3234.90565,136.77390,-15503.86632,164.45457,164.16132, 
87.5,-23209.60481,10803.33345,-3234.90565,136.61759,-15504.55943,165.14768,164.85443, 
87.6,-23209.60481,10802.79348,-3234.90565,136.46163,-15505.25535,165.84360,165.55035, 
87.7,-23209.60481,10802.25039,-3234.90565,136.30604,-15505.95404,166.54229,166.24904, 
87.8,-23209.60481,10801.70511,-3234.90565,136.15078,-15506.65458,167.24282,166.94958, 
87.9,-23209.60481,10801.15590,-3234.90565,135.99589,-15507.35868,167.94692,167.65368, 
88.0,-23209.60481,10800.60369,-3234.90565,135.84135,-15508.06542,168.65367,168.36042, 
88.1,-23209.60481,10800.04854,-3234.90565,135.68716,-15508.77477,169.36301,169.06977, 
88.2,-23209.60481,10799.49047,-3234.90565,135.53333,-15509.48667,170.07491,169.78167, 
88.3,-23209.60481,10798.93044,-3234.90565,135.37983,-15510.20020,170.78845,170.49520, 
88.4,-23209.60481,10798.36669,-3234.90565,135.22668,-15510.91709,171.50534,171.21209, 
88.5,-23209.60481,10797.80017,-3234.90565,135.07389,-15511.63641,172.22465,171.93141, 
88.6,-23209.60481,10797.23092,-3234.90565,134.92144,-15512.35811,172.94636,172.65311, 
88.7,-23209.60481,10796.65898,-3234.90565,134.76933,-15513.08216,173.67040,173.37716, 
88.8,-23209.60481,10796.08528,-3234.90565,134.61755,-15513.80763,174.39588,174.10263, 
88.9,-23209.60481,10795.50810,-3234.90565,134.46613,-15514.53624,175.12449,174.83124, 
89.0,-23209.60481,10794.92835,-3234.90565,134.31504,-15515.26707,175.85531,175.56207, 
89.1,-23209.60481,10794.34610,-3234.90565,134.16430,-15516.00007,176.58832,176.29507, 
89.2,-23209.60481,10793.76137,-3234.90565,134.01389,-15516.73520,177.32345,177.03020, 
89.3,-23209.60481,10793.17509,-3234.90565,133.86381,-15517.47156,178.05981,177.76656, 
89.4,-23209.60481,10792.58554,-3234.90565,133.71408,-15518.21084,178.79909,178.50584, 
89.5,-23209.60481,10791.99366,-3234.90565,133.56468,-15518.95213,179.54037,179.24713, 
89.6,-23209.60481,10791.39947,-3234.90565,133.41562,-15519.69538,180.28363,179.99038, 
89.7,-23209.60481,10790.80303,-3234.90565,133.26688,-15520.44056,181.02880,180.73556, 
89.8,-23209.60481,10790.20523,-3234.90565,133.11847,-15521.18676,181.77501,181.48176, 
89.9,-23209.60481,10789.60440,-3234.90565,132.97040,-15521.93567,182.52392,182.23067, 
90.0,-23209.60481,10789.00143,-3234.90565,132.82266,-15522.68638,183.27463,182.98138, 
90.1,-23209.60481,10788.39637,-3234.90565,132.67524,-15523.43886,184.02710,183.73386, 
90.2,-23209.60481,10787.78926,-3234.90565,132.52815,-15524.19306,184.78130,184.48806, 
90.3,-23209.60481,10787.18100,-3234.90565,132.38138,-15524.94808,185.53633,185.24308, 
90.4,-23209.60481,10786.56991,-3234.90565,132.23494,-15525.70561,186.29386,186.00061, 
90.5,-23209.60481,10785.95690,-3234.90565,132.08883,-15526.46474,187.05299,186.75974, 
90.6,-23209.60481,10785.34199,-3234.90565,131.94304,-15527.22544,187.81368,187.52044, 
90.7,-23209.60481,10784.72524,-3234.90565,131.79757,-15527.98766,188.57590,188.28266, 
90.8,-23209.60481,10784.10754,-3234.90565,131.65241,-15528.75052,189.33877,189.04552, 
90.9,-23209.60481,10783.48721,-3234.90565,131.50758,-15529.51568,190.10393,189.81068, 
91.0,-23209.60481,10782.86515,-3234.90565,131.36307,-15530.28225,190.87050,190.57725, 
91.1,-23209.60481,10782.24140,-3234.90565,131.21887,-15531.05020,191.63844,191.34520, 
91.2,-23209.60481,10781.61599,-3234.90565,131.07499,-15531.81948,192.40773,192.11448, 
91.3,-23209.60481,10780.98982,-3234.90565,130.93142,-15532.58922,193.17747,192.88422, 
91.4,-23209.60481,10780.36123,-3234.90565,130.78817,-15533.36107,193.94932,193.65607, 
91.5,-23209.60481,10779.73109,-3234.90565,130.64524,-15534.13414,194.72239,194.42914, 
91.6,-23209.60481,10779.09945,-3234.90565,130.50261,-15534.90841,195.49666,195.20341, 
91.7,-23209.60481,10778.46634,-3234.90565,130.36030,-15535.68383,196.27208,195.97883, 
91.8,-23209.60481,10777.83264,-3234.90565,130.21829,-15536.45954,197.04778,196.75454, 
91.9,-23209.60481,10777.19671,-3234.90565,130.07659,-15537.23716,197.82541,197.53216, 
92.0,-23209.60481,10776.55942,-3234.90565,129.93521,-15538.01584,198.60409,198.31084, 
92.1,-23209.60481,10775.92080,-3234.90565,129.79413,-15538.79554,199.38379,199.09054, 
92.2,-23209.60481,10775.28089,-3234.90565,129.65336,-15539.57622,200.16447,199.87122, 
92.3,-23209.60481,10774.64057,-3234.90565,129.51288,-15540.35702,200.94527,200.65202, 
92.4,-23209.60481,10773.99818,-3234.90565,129.37271,-15541.13957,201.72782,201.43457, 
92.5,-23209.60481,10773.35461,-3234.90565,129.23285,-15541.92301,202.51125,202.21801, 
92.6,-23209.60481,10772.70988,-3234.90565,129.09330,-15542.70729,203.29554,203.00229, 
92.7,-23209.60481,10772.06402,-3234.90565,128.95404,-15543.49240,204.08065,203.78740, 
92.8,-23209.60481,10771.41792,-3234.90565,128.81507,-15544.27748,204.86572,204.57248, 
92.9,-23209.60481,10770.76991,-3234.90565,128.67641,-15545.06414,205.65239,205.35914, 
93.0,-23209.60481,10770.12088,-3234.90565,128.53805,-15545.85153,206.43978,206.14653, 
93.1,-23209.60481,10769.47085,-3234.90565,128.39999,-15546.63962,207.22787,206.93462, 
93.2,-23209.60481,10768.81985,-3234.90565,128.26223,-15547.42839,208.01663,207.72339, 
93.3,-23209.60481,10768.16875,-3234.90565,128.12474,-15548.21697,208.80522,208.51197, 
93.4,-23209.60481,10767.51591,-3234.90565,127.98757,-15549.00699,209.59524,209.30199, 
93.5,-23209.60481,10766.86219,-3234.90565,127.85068,-15549.79760,210.38584,210.09260, 
93.6,-23209.60481,10766.20761,-3234.90565,127.71409,-15550.58876,211.17701,210.88376, 
93.7,-23209.60481,10765.55222,-3234.90565,127.57780,-15551.38046,211.96870,211.67546, 
93.8,-23209.60481,10764.89685,-3234.90565,127.44178,-15552.17184,212.76009,212.46684, 
93.9,-23209.60481,10764.23989,-3234.90565,127.30606,-15552.96452,213.55277,213.25952, 
94.0,-23209.60481,10763.58218,-3234.90565,127.17063,-15553.75766,214.34590,214.05266, 
94.1,-23209.60481,10762.92376,-3234.90565,127.03549,-15554.55122,215.13947,214.84622, 
94.2,-23209.60481,10762.26465,-3234.90565,126.90063,-15555.34519,215.93343,215.64019, 
94.3,-23209.60481,10761.60569,-3234.90565,126.76605,-15556.13872,216.72697,216.43372, 
94.4,-23209.60481,10760.94527,-3234.90565,126.63177,-15556.93343,217.52168,217.22843, 
94.5,-23209.60481,10760.28423,-3234.90565,126.49777,-15557.72847,218.31671,218.02347, 
94.6,-23209.60481,10759.62260,-3234.90565,126.36405,-15558.52382,219.11207,218.81882, 
94.7,-23209.60481,10758.96039,-3234.90565,126.23062,-15559.31946,219.90771,219.61446, 
94.8,-23209.60481,10758.29845,-3234.90565,126.09745,-15560.11456,220.70281,220.40956, 
94.9,-23209.60481,10757.63517,-3234.90565,125.96458,-15560.91072,221.49896,221.20572, 
95.0,-23209.60481,10756.97138,-3234.90565,125.83199,-15561.70710,222.29535,222.00210, 
95.1,-23209.60481,10756.30710,-3234.90565,125.69968,-15562.50369,223.09194,222.79869, 
95.2,-23209.60481,10755.64236,-3234.90565,125.56764,-15563.30047,223.88872,223.59547, 
95.3,-23209.60481,10754.97798,-3234.90565,125.43587,-15564.09662,224.68486,224.39162, 
95.4,-23209.60481,10754.31236,-3234.90565,125.30439,-15564.89371,225.48196,225.18871, 
95.5,-23209.60481,10753.64634,-3234.90565,125.17318,-15565.69094,226.27919,225.98594, 
95.6,-23209.60481,10752.97993,-3234.90565,125.04225,-15566.48829,227.07654,226.78329, 
95.7,-23209.60481,10752.31314,-3234.90565,124.91159,-15567.28573,227.87398,227.58073, 
95.8,-23209.60481,10751.64681,-3234.90565,124.78120,-15568.08246,228.67071,228.37746, 
95.9,-23209.60481,10750.97932,-3234.90565,124.65108,-15568.88006,229.46831,229.17506, 
96.0,-23209.60481,10750.31152,-3234.90565,124.52124,-15569.67771,230.26595,229.97271, 
96.1,-23209.60481,10749.64341,-3234.90565,124.39167,-15570.47539,231.06364,230.77039, 
96.2,-23209.60481,10748.97501,-3234.90565,124.26236,-15571.27310,231.86134,231.56810, 
96.3,-23209.60481,10748.30713,-3234.90565,124.13332,-15572.07002,232.65827,232.36502, 
96.4,-23209.60481,10747.63818,-3234.90565,124.00455,-15572.86774,233.45598,233.16274, 
