Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
107.1,-8123.36180,4044.70174,-71.59239,71.67737,-4078.57508,62.76096,62.01608, 
107.2,-8123.36180,4044.71188,-71.59239,71.61051,-4078.63180,62.81769,62.07280, 
107.3,-8123.36180,4044.72160,-71.59239,71.54377,-4078.68882,62.87470,62.12982, 
107.4,-8123.36180,4044.73034,-71.59239,71.47716,-4078.74669,62.93258,62.18769, 
107.5,-8123.36180,4044.73839,-71.59239,71.41067,-4078.80514,62.99102,62.24614, 
107.6,-8123.36180,4044.74574,-71.59239,71.34430,-4078.86415,63.05004,62.30515, 
107.7,-8123.36180,4044.75239,-71.59239,71.27806,-4078.92374,63.10963,62.36474, 
107.8,-8123.36180,4044.75863,-71.59239,71.21193,-4078.98362,63.16951,62.42462, 
107.9,-8123.36180,4044.76390,-71.59239,71.14594,-4079.04436,63.23024,62.48536, 
108.0,-8123.36180,4044.76847,-71.59239,71.08006,-4079.10566,63.29154,62.54666, 
108.1,-8123.36180,4044.77235,-71.59239,71.01431,-4079.16753,63.35342,62.60853, 
108.2,-8123.36180,4044.77554,-71.59239,70.94868,-4079.22998,63.41586,62.67098, 
108.3,-8123.36180,4044.77832,-71.59239,70.88316,-4079.29271,63.47859,62.73371, 
108.4,-8123.36180,4044.78013,-71.59239,70.81777,-4079.35629,63.54218,62.79729, 
108.5,-8123.36180,4044.78125,-71.59239,70.75250,-4079.42044,63.60633,62.86144, 
108.6,-8123.36180,4044.78168,-71.59239,70.68736,-4079.48516,63.67105,62.92616, 
108.7,-8123.36180,4044.78142,-71.59239,70.62233,-4079.55045,63.73633,62.99145, 
108.8,-8123.36180,4044.78075,-71.59239,70.55741,-4079.61602,63.80191,63.05702, 
108.9,-8123.36180,4044.77912,-71.59239,70.49262,-4079.68245,63.86833,63.12345, 
109.0,-8123.36180,4044.77680,-71.59239,70.42795,-4079.74944,63.93532,63.19044, 
109.1,-8123.36180,4044.77380,-71.59239,70.36340,-4079.81700,64.00288,63.25800, 
109.2,-8123.36180,4044.77011,-71.59239,70.29896,-4079.88512,64.07101,63.32612, 
109.3,-8123.36180,4044.76601,-71.59239,70.23464,-4079.95354,64.13942,63.39454, 
109.4,-8123.36180,4044.76095,-71.59239,70.17044,-4080.02279,64.20868,63.46379, 
109.5,-8123.36180,4044.75521,-71.59239,70.10636,-4080.09262,64.27850,63.53362, 
109.6,-8123.36180,4044.74878,-71.59239,70.04240,-4080.16301,64.34889,63.60401, 
109.7,-8123.36180,4044.74168,-71.59239,69.97855,-4080.23396,64.41985,63.67496, 
109.8,-8123.36180,4044.73417,-71.59239,69.91481,-4080.30521,64.49110,63.74621, 
109.9,-8123.36180,4044.72569,-71.59239,69.85120,-4080.37730,64.56318,63.81830, 
110.0,-8123.36180,4044.71654,-71.59239,69.78770,-4080.44995,64.63584,63.89095, 
110.1,-8123.36180,4044.70671,-71.59239,69.72431,-4080.52317,64.70906,63.96417, 
110.2,-8123.36180,4044.69619,-71.59239,69.66104,-4080.59696,64.78284,64.03796, 
110.3,-8123.36180,4044.68528,-71.59239,69.59788,-4080.67103,64.85692,64.11203, 
110.4,-8123.36180,4044.67340,-71.59239,69.53484,-4080.74595,64.93183,64.18695, 
110.5,-8123.36180,4044.66085,-71.59239,69.47192,-4080.82143,65.00731,64.26243, 
110.6,-8123.36180,4044.64761,-71.59239,69.40910,-4080.89747,65.08336,64.33847, 
110.7,-8123.36180,4044.63370,-71.59239,69.34640,-4080.97409,65.15997,64.41509, 
110.8,-8123.36180,4044.61939,-71.59239,69.28381,-4081.05099,65.23688,64.49199, 
110.9,-8123.36180,4044.60412,-71.59239,69.22134,-4081.12873,65.31462,64.56973, 
111.0,-8123.36180,4044.58817,-71.59239,69.15898,-4081.20704,65.39293,64.64804, 
111.1,-8123.36180,4044.57155,-71.59239,69.09673,-4081.28591,65.47180,64.72691, 
111.2,-8123.36180,4044.55424,-71.59239,69.03459,-4081.36535,65.55124,64.80635, 
111.3,-8123.36180,4044.53654,-71.59239,68.97257,-4081.44509,65.63097,64.88609, 
111.4,-8123.36180,4044.51788,-71.59239,68.91065,-4081.52566,65.71154,64.96666, 
111.5,-8123.36180,4044.49855,-71.59239,68.84885,-4081.60679,65.79268,65.04779, 
111.6,-8123.36180,4044.47854,-71.59239,68.78716,-4081.68850,65.87438,65.12950, 
111.7,-8123.36180,4044.45785,-71.59239,68.72558,-4081.77076,65.95665,65.21176, 
111.8,-8123.36180,4044.43676,-71.59239,68.66410,-4081.85333,66.03922,65.29433, 
111.9,-8123.36180,4044.41472,-71.59239,68.60274,-4081.93673,66.12262,65.37773, 
112.0,-8123.36180,4044.39200,-71.59239,68.54149,-4082.02070,66.20659,65.46170, 
112.1,-8123.36180,4044.36861,-71.59239,68.48035,-4082.10524,66.29112,65.54624, 
112.2,-8123.36180,4044.34454,-71.59239,68.41931,-4082.19034,66.37623,65.63134, 
112.3,-8123.36180,4044.32006,-71.59239,68.35838,-4082.27574,66.46163,65.71674, 
112.4,-8123.36180,4044.29464,-71.59239,68.29757,-4082.36198,66.54787,65.80298, 
112.5,-8123.36180,4044.26854,-71.59239,68.23686,-4082.44879,66.63468,65.88979, 
112.6,-8123.36180,4044.24177,-71.59239,68.17626,-4082.53617,66.72205,65.97717, 
112.7,-8123.36180,4044.21431,-71.59239,68.11577,-4082.62411,66.81000,66.06511, 
112.8,-8123.36180,4044.18646,-71.59239,68.05538,-4082.71236,66.89824,66.15336, 
112.9,-8123.36180,4044.15765,-71.59239,67.99510,-4082.80144,66.98733,66.24244, 
113.0,-8123.36180,4044.12817,-71.59239,67.93493,-4082.89109,67.07698,66.33209, 
113.1,-8123.36180,4044.09801,-71.59239,67.87486,-4082.98132,67.16720,66.42232, 
113.2,-8123.36180,4044.06718,-71.59239,67.81490,-4083.07211,67.25800,66.51311, 
113.3,-8123.36180,4044.03594,-71.59239,67.75504,-4083.16321,67.34910,66.60421, 
113.4,-8123.36180,4044.00375,-71.59239,67.69530,-4083.25515,67.44103,66.69615, 
113.5,-8123.36180,4043.97088,-71.59239,67.63565,-4083.34766,67.53354,66.78866, 
113.6,-8123.36180,4043.93734,-71.59239,67.57612,-4083.44074,67.62662,66.88174, 
113.7,-8123.36180,4043.90312,-71.59239,67.51668,-4083.53439,67.72028,66.97539, 
113.8,-8123.36180,4043.86849,-71.59239,67.45735,-4083.62835,67.81424,67.06935, 
113.9,-8123.36180,4043.83291,-71.59239,67.39813,-4083.72315,67.90904,67.16415, 
114.0,-8123.36180,4043.79666,-71.59239,67.33901,-4083.81853,68.00441,67.25953, 
114.1,-8123.36180,4043.75972,-71.59239,67.27999,-4083.91448,68.10036,67.35548, 
114.2,-8123.36180,4043.72211,-71.59239,67.22108,-4084.01100,68.19689,67.45200, 
114.3,-8123.36180,4043.68409,-71.59239,67.16226,-4084.10784,68.29372,67.54884, 
114.4,-8123.36180,4043.64512,-71.59239,67.10355,-4084.20552,68.39140,67.64652, 
114.5,-8123.36180,4043.60547,-71.59239,67.04495,-4084.30377,68.48965,67.74477, 
114.6,-8123.36180,4043.56515,-71.59239,66.98645,-4084.40260,68.58848,67.84360, 
114.7,-8123.36180,4043.52414,-71.59239,66.92805,-4084.50201,68.68789,67.94301, 
114.8,-8123.36180,4043.48272,-71.59239,66.86974,-4084.60173,68.78762,68.04273, 
114.9,-8123.36180,4043.44035,-71.59239,66.81155,-4084.70230,68.88818,68.14330, 
115.0,-8123.36180,4043.39730,-71.59239,66.75345,-4084.80344,68.98933,68.24444, 
115.1,-8123.36180,4043.35357,-71.59239,66.69545,-4084.90517,69.09106,68.34617, 
115.2,-8123.36180,4043.30915,-71.59239,66.63756,-4085.00748,69.19336,68.44848, 
115.3,-8123.36180,4043.26432,-71.59239,66.57976,-4085.11011,69.29599,68.55111, 
115.4,-8123.36180,4043.21855,-71.59239,66.52207,-4085.21358,69.39946,68.65458, 
115.5,-8123.36180,4043.17209,-71.59239,66.46447,-4085.31763,69.50352,68.75863, 
115.6,-8123.36180,4043.12494,-71.59239,66.40698,-4085.42227,69.60815,68.86327, 
115.7,-8123.36180,4043.07712,-71.59239,66.34958,-4085.52749,69.71337,68.96849, 
115.8,-8123.36180,4043.02887,-71.59239,66.29228,-4085.63304,69.81892,69.07404, 
115.9,-8123.36180,4042.97968,-71.59239,66.23509,-4085.73943,69.92531,69.18043, 
116.0,-8123.36180,4042.92980,-71.59239,66.17799,-4085.84641,70.03229,69.28741, 
116.1,-8123.36180,4042.87923,-71.59239,66.12099,-4085.95397,70.13986,69.39497, 
116.2,-8123.36180,4042.82798,-71.59239,66.06409,-4086.06212,70.24801,69.50312, 
116.3,-8123.36180,4042.77631,-71.59239,66.00728,-4086.17061,70.35649,69.61161, 
116.4,-8123.36180,4042.72368,-71.59239,65.95057,-4086.27994,70.46582,69.72094, 
116.5,-8123.36180,4042.67037,-71.59239,65.89396,-4086.38986,70.57574,69.83086, 
116.6,-8123.36180,4042.61637,-71.59239,65.83745,-4086.50037,70.68625,69.94137, 
116.7,-8123.36180,4042.56169,-71.59239,65.78104,-4086.61147,70.79735,70.05247, 
116.8,-8123.36180,4042.50657,-71.59239,65.72471,-4086.72291,70.90879,70.16391, 
116.9,-8123.36180,4042.45051,-71.59239,65.66849,-4086.83519,71.02108,70.27619, 
117.0,-8123.36180,4042.39375,-71.59239,65.61237,-4086.94807,71.13396,70.38907, 
117.1,-8123.36180,4042.33631,-71.59239,65.55633,-4087.06155,71.24743,70.50255, 
117.2,-8123.36180,4042.27817,-71.59239,65.50040,-4087.17562,71.36150,70.61662, 
117.3,-8123.36180,4042.21961,-71.59239,65.44456,-4087.29003,71.47591,70.73103, 
117.4,-8123.36180,4042.16009,-71.59239,65.38881,-4087.40529,71.59117,70.84629, 
117.5,-8123.36180,4042.09988,-71.59239,65.33316,-4087.52115,71.70703,70.96215, 
117.6,-8123.36180,4042.03898,-71.59239,65.27761,-4087.63761,71.82349,71.07861, 
117.7,-8123.36180,4041.97738,-71.59239,65.22215,-4087.75466,71.94055,71.19566, 
117.8,-8123.36180,4041.91535,-71.59239,65.16678,-4087.87207,72.05795,71.31307, 
117.9,-8123.36180,4041.85236,-71.59239,65.11151,-4087.99032,72.17621,71.43132, 
118.0,-8123.36180,4041.78868,-71.59239,65.05633,-4088.10918,72.29507,71.55018, 
118.1,-8123.36180,4041.72431,-71.59239,65.00124,-4088.22864,72.41453,71.66964, 
118.2,-8123.36180,4041.65923,-71.59239,64.94625,-4088.34871,72.53459,71.78971, 
118.3,-8123.36180,4041.59372,-71.59239,64.89135,-4088.46912,72.65501,71.91012, 
118.4,-8123.36180,4041.52726,-71.59239,64.83654,-4088.59039,72.77628,72.03139, 
118.5,-8123.36180,4041.46009,-71.59239,64.78183,-4088.71227,72.89816,72.15327, 
118.6,-8123.36180,4041.39223,-71.59239,64.72721,-4088.83476,73.02064,72.27576, 
118.7,-8123.36180,4041.32367,-71.59239,64.67268,-4088.95785,73.14373,72.39885, 
118.8,-8123.36180,4041.25466,-71.59239,64.61824,-4089.08130,73.26718,72.52230, 
118.9,-8123.36180,4041.18470,-71.59239,64.56389,-4089.20560,73.39149,72.64660, 
119.0,-8123.36180,4041.11403,-71.59239,64.50964,-4089.33052,73.51641,72.77152, 
119.1,-8123.36180,4041.04267,-71.59239,64.45547,-4089.45605,73.64193,72.89705, 
119.2,-8123.36180,4040.97060,-71.59239,64.40140,-4089.58219,73.76807,73.02319, 
119.3,-8123.36180,4040.89809,-71.59239,64.34741,-4089.70869,73.89458,73.14969, 
119.4,-8123.36180,4040.82461,-71.59239,64.29352,-4089.83606,74.02194,73.27706, 
119.5,-8123.36180,4040.75044,-71.59239,64.23972,-4089.96403,74.14992,73.40503, 
119.6,-8123.36180,4040.67555,-71.59239,64.18601,-4090.09263,74.27851,73.53363, 
119.7,-8123.36180,4040.59997,-71.59239,64.13239,-4090.22184,74.40772,73.66284, 
119.8,-8123.36180,4040.52393,-71.59239,64.07885,-4090.35141,74.53730,73.79241, 
119.9,-8123.36180,4040.44693,-71.59239,64.02541,-4090.48186,74.66774,73.92286, 
120.0,-8123.36180,4040.36922,-71.59239,63.97206,-4090.61292,74.79880,74.05392, 
120.1,-8123.36180,4040.29081,-71.59239,63.91879,-4090.74459,74.93048,74.18559, 
120.2,-8123.36180,4040.21168,-71.59239,63.86561,-4090.87689,75.06278,74.31789, 
120.3,-8123.36180,4040.13210,-71.59239,63.81252,-4091.00957,75.19545,74.45057, 
120.4,-8123.36180,4040.05156,-71.59239,63.75952,-4091.14311,75.32899,74.58411, 
120.5,-8123.36180,4039.97031,-71.59239,63.70661,-4091.27727,75.46316,74.71827, 
120.6,-8123.36180,4039.88835,-71.59239,63.65379,-4091.41206,75.59794,74.85306, 
120.7,-8123.36180,4039.80568,-71.59239,63.60105,-4091.54746,75.73335,74.98846, 
120.8,-8123.36180,4039.72254,-71.59239,63.54840,-4091.68325,75.86914,75.12425, 
120.9,-8123.36180,4039.63844,-71.59239,63.49584,-4091.81991,76.00580,75.26091, 
121.0,-8123.36180,4039.55363,-71.59239,63.44336,-4091.95720,76.14308,75.39820, 
121.1,-8123.36180,4039.46811,-71.59239,63.39097,-4092.09511,76.28100,75.53611, 
121.2,-8123.36180,4039.38187,-71.59239,63.33867,-4092.23365,76.41954,75.67465, 
121.3,-8123.36180,4039.29516,-71.59239,63.28645,-4092.37258,76.55846,75.81358, 
121.4,-8123.36180,4039.20749,-71.59239,63.23432,-4092.51238,76.69826,75.95338, 
121.5,-8123.36180,4039.11911,-71.59239,63.18228,-4092.65281,76.83869,76.09381, 
121.6,-8123.36180,4039.03000,-71.59239,63.13032,-4092.79387,76.97975,76.23487, 
121.7,-8123.36180,4038.94018,-71.59239,63.07845,-4092.93556,77.12145,76.37656, 
121.8,-8123.36180,4038.84989,-71.59239,63.02665,-4093.07764,77.26353,76.51864, 
121.9,-8123.36180,4038.75864,-71.59239,62.97495,-4093.22060,77.40649,76.66160, 
122.0,-8123.36180,4038.66666,-71.59239,62.92333,-4093.36420,77.55008,76.80520, 
122.1,-8123.36180,4038.57397,-71.59239,62.87180,-4093.50842,77.69431,76.94942, 
122.2,-8123.36180,4038.48055,-71.59239,62.82035,-4093.65329,77.83917,77.09429, 
122.3,-8123.36180,4038.38666,-71.59239,62.76898,-4093.79855,77.98443,77.23955, 
122.4,-8123.36180,4038.29180,-71.59239,62.71770,-4093.94469,78.13057,77.38569, 
122.5,-8123.36180,4038.19622,-71.59239,62.66650,-4094.09146,78.27735,77.53246, 
122.6,-8123.36180,4038.09992,-71.59239,62.61539,-4094.23888,78.42476,77.67988, 
122.7,-8123.36180,4038.00290,-71.59239,62.56436,-4094.38693,78.57282,77.82793, 
122.8,-8123.36180,4037.90539,-71.59239,62.51341,-4094.53539,78.72127,77.97639, 
122.9,-8123.36180,4037.80692,-71.59239,62.46254,-4094.68473,78.87061,78.12573, 
123.0,-8123.36180,4037.70773,-71.59239,62.41176,-4094.83470,79.02059,78.27570, 
123.1,-8123.36180,4037.60780,-71.59239,62.36106,-4094.98532,79.17121,78.42632, 
123.2,-8123.36180,4037.50716,-71.59239,62.31045,-4095.13659,79.32247,78.57759, 
123.3,-8123.36180,4037.40602,-71.59239,62.25991,-4095.28826,79.47414,78.72926, 
123.4,-8123.36180,4037.30392,-71.59239,62.20945,-4095.44081,79.62670,78.88181, 
123.5,-8123.36180,4037.20110,-71.59239,62.15908,-4095.59401,79.77990,79.03501, 
123.6,-8123.36180,4037.09754,-71.59239,62.10879,-4095.74786,79.93374,79.18886, 
123.7,-8123.36180,4036.99326,-71.59239,62.05858,-4095.90235,80.08823,79.34335, 
123.8,-8123.36180,4036.88849,-71.59239,62.00845,-4096.05725,80.24314,79.49825, 
123.9,-8123.36180,4036.78274,-71.59239,61.95841,-4096.21304,80.39893,79.65404, 
124.0,-8123.36180,4036.67627,-71.59239,61.90844,-4096.36948,80.55536,79.81048, 
124.1,-8123.36180,4036.56907,-71.59239,61.85856,-4096.52656,80.71245,79.96756, 
124.2,-8123.36180,4036.46114,-71.59239,61.80875,-4096.68430,80.87019,80.12530, 
124.3,-8123.36180,4036.35272,-71.59239,61.75902,-4096.84245,81.02834,80.28345, 
124.4,-8123.36180,4036.24332,-71.59239,61.70938,-4097.00149,81.18738,80.44249, 
124.5,-8123.36180,4036.13319,-71.59239,61.65981,-4097.16118,81.34707,80.60218, 
124.6,-8123.36180,4036.02234,-71.59239,61.61033,-4097.32153,81.50741,80.76253, 
124.7,-8123.36180,4035.91074,-71.59239,61.56092,-4097.48253,81.66841,80.92353, 
124.8,-8123.36180,4035.79866,-71.59239,61.51159,-4097.64394,81.82983,81.08494, 
124.9,-8123.36180,4035.68560,-71.59239,61.46234,-4097.80625,81.99214,81.24725, 
125.0,-8123.36180,4035.57180,-71.59239,61.41317,-4097.96921,82.15510,81.41021, 
125.1,-8123.36180,4035.45728,-71.59239,61.36408,-4098.13283,82.31872,81.57383, 
125.2,-8123.36180,4035.34201,-71.59239,61.31507,-4098.29711,82.48299,81.73811, 
125.3,-8123.36180,4035.22625,-71.59239,61.26613,-4098.46181,82.64769,81.90281, 
125.4,-8123.36180,4035.10952,-71.59239,61.21728,-4098.62740,82.81328,82.06840, 
125.5,-8123.36180,4034.99205,-71.59239,61.16850,-4098.79364,82.97953,82.23464, 
125.6,-8123.36180,4034.87384,-71.59239,61.11980,-4098.96055,83.14644,82.40155, 
125.7,-8123.36180,4034.75490,-71.59239,61.07118,-4099.12812,83.31400,82.56912, 
125.8,-8123.36180,4034.63545,-71.59239,61.02263,-4099.29611,83.48200,82.73711, 
125.9,-8123.36180,4034.51503,-71.59239,60.97416,-4099.46500,83.65088,82.90600, 
126.0,-8123.36180,4034.39388,-71.59239,60.92577,-4099.63455,83.82043,83.07555, 
126.1,-8123.36180,4034.27198,-71.59239,60.87745,-4099.80476,83.99064,83.24576, 
126.2,-8123.36180,4034.14935,-71.59239,60.82921,-4099.97563,84.16151,83.41663, 
126.3,-8123.36180,4034.02621,-71.59239,60.78105,-4100.14693,84.33282,83.58793, 
126.4,-8123.36180,4033.90210,-71.59239,60.73296,-4100.31913,84.50501,83.76013, 
126.5,-8123.36180,4033.77725,-71.59239,60.68495,-4100.49199,84.67787,83.93299, 
126.6,-8123.36180,4033.65166,-71.59239,60.63702,-4100.66551,84.85140,84.10651, 
126.7,-8123.36180,4033.52533,-71.59239,60.58916,-4100.83970,85.02559,84.28070, 
126.8,-8123.36180,4033.39849,-71.59239,60.54138,-4101.01433,85.20021,84.45533, 
126.9,-8123.36180,4033.27068,-71.59239,60.49367,-4101.18985,85.37573,84.63085, 
127.0,-8123.36180,4033.14212,-71.59239,60.44604,-4101.36603,85.55192,84.80703, 
127.1,-8123.36180,4033.01283,-71.59239,60.39848,-4101.54288,85.72877,84.98388, 
127.2,-8123.36180,4032.88279,-71.59239,60.35100,-4101.72040,85.90629,85.16140, 
127.3,-8123.36180,4032.75225,-71.59239,60.30359,-4101.89836,86.08424,85.33936, 
127.4,-8123.36180,4032.62073,-71.59239,60.25625,-4102.07721,86.26310,85.51821, 
127.5,-8123.36180,4032.48847,-71.59239,60.20899,-4102.25673,86.44262,85.69773, 
127.6,-8123.36180,4032.35546,-71.59239,60.16181,-4102.43692,86.62281,85.87792, 
127.7,-8123.36180,4032.22172,-71.59239,60.11470,-4102.61778,86.80366,86.05878, 
127.8,-8123.36180,4032.08746,-71.59239,60.06766,-4102.79908,86.98496,86.24008, 
127.9,-8123.36180,4031.95222,-71.59239,60.02069,-4102.98127,87.16716,86.42227, 
128.0,-8123.36180,4031.81625,-71.59239,59.97380,-4103.16414,87.35003,86.60514, 
128.1,-8123.36180,4031.67976,-71.59239,59.92698,-4103.34745,87.53334,86.78845, 
128.2,-8123.36180,4031.54207,-71.59239,59.88024,-4103.53188,87.71777,86.97288, 
128.3,-8123.36180,4031.40409,-71.59239,59.83357,-4103.71654,87.90242,87.15754, 
128.4,-8123.36180,4031.26491,-71.59239,59.78697,-4103.90231,88.08820,87.34331, 
128.5,-8123.36180,4031.12544,-71.59239,59.74044,-4104.08830,88.27419,87.52930, 
128.6,-8123.36180,4030.98524,-71.59239,59.69398,-4104.27497,88.46086,87.71597, 
128.7,-8123.36180,4030.84382,-71.59239,59.64761,-4104.46276,88.64865,87.90376, 
128.8,-8123.36180,4030.70212,-71.59239,59.60129,-4104.65077,88.83666,88.09177, 
128.9,-8123.36180,4030.55923,-71.59239,59.55506,-4104.83991,89.02579,88.28091, 
129.0,-8123.36180,4030.41604,-71.59239,59.50889,-4105.02926,89.21515,88.47026, 
129.1,-8123.36180,4030.27210,-71.59239,59.46279,-4105.21930,89.40518,88.66030, 
129.2,-8123.36180,4030.12697,-71.59239,59.41677,-4105.41045,89.59633,88.85145, 
129.3,-8123.36180,4029.98155,-71.59239,59.37082,-4105.60183,89.78771,89.04283, 
129.4,-8123.36180,4029.83492,-71.59239,59.32494,-4105.79433,89.98021,89.23533, 
129.5,-8123.36180,4029.68801,-71.59239,59.27913,-4105.98706,90.17294,89.42806, 
129.6,-8123.36180,4029.54035,-71.59239,59.23338,-4106.18046,90.36634,89.62146, 
129.7,-8123.36180,4029.39149,-71.59239,59.18772,-4106.37498,90.56087,89.81598, 
129.8,-8123.36180,4029.24234,-71.59239,59.14212,-4106.56973,90.75562,90.01073, 
129.9,-8123.36180,4029.09200,-71.59239,59.09659,-4106.76560,90.95149,90.20660, 
130.0,-8123.36180,4028.94136,-71.59239,59.05113,-4106.96171,91.14759,90.40271, 
130.1,-8123.36180,4028.78997,-71.59239,59.00574,-4107.15849,91.34437,90.59949, 
130.2,-8123.36180,4028.63739,-71.59239,58.96042,-4107.35638,91.54227,90.79738, 
130.3,-8123.36180,4028.48451,-71.59239,58.91517,-4107.55451,91.74040,90.99551, 
130.4,-8123.36180,4028.33044,-71.59239,58.86999,-4107.75376,91.93964,91.19476, 
130.5,-8123.36180,4028.17607,-71.59239,58.82488,-4107.95324,92.13913,91.39424, 
130.6,-8123.36180,4028.02096,-71.59239,58.77983,-4108.15340,92.33929,91.59440, 
130.7,-8123.36180,4027.86465,-71.59239,58.73487,-4108.35468,92.54056,91.79568, 
130.8,-8123.36180,4027.70804,-71.59239,58.68996,-4108.55619,92.74207,91.99719, 
130.9,-8123.36180,4027.55025,-71.59239,58.64513,-4108.75882,92.94470,92.19982, 
131.0,-8123.36180,4027.39215,-71.59239,58.60036,-4108.96168,93.14757,92.40268, 
131.1,-8123.36180,4027.23331,-71.59239,58.55565,-4109.16522,93.35111,92.60622, 
131.2,-8123.36180,4027.07328,-71.59239,58.51103,-4109.36988,93.55577,92.81088, 
131.3,-8123.36180,4026.91295,-71.59239,58.46646,-4109.57478,93.76066,93.01578, 
131.4,-8123.36180,4026.75143,-71.59239,58.42197,-4109.78079,93.96667,93.22179, 
131.5,-8123.36180,4026.58961,-71.59239,58.37754,-4109.98704,94.17292,93.42804, 
131.6,-8123.36180,4026.42704,-71.59239,58.33318,-4110.19397,94.37985,93.63497, 
131.7,-8123.36180,4026.26329,-71.59239,58.28889,-4110.40201,94.58789,93.84301, 
131.8,-8123.36180,4026.09924,-71.59239,58.24466,-4110.61029,94.79618,94.05129, 
131.9,-8123.36180,4025.93400,-71.59239,58.20051,-4110.81969,95.00557,94.26069, 
132.0,-8123.36180,4025.76845,-71.59239,58.15641,-4111.02932,95.21521,94.47032, 
132.1,-8123.36180,4025.60216,-71.59239,58.11239,-4111.23964,95.42553,94.68064, 
132.2,-8123.36180,4025.43469,-71.59239,58.06843,-4111.45107,95.63695,94.89207, 
132.3,-8123.36180,4025.26692,-71.59239,58.02454,-4111.66274,95.84862,95.10374, 
132.4,-8123.36180,4025.09796,-71.59239,57.98072,-4111.87551,96.06140,95.31651, 
132.5,-8123.36180,4024.92869,-71.59239,57.93696,-4112.08854,96.27443,95.52954, 
132.6,-8123.36180,4024.75869,-71.59239,57.89326,-4112.30224,96.48813,95.74324, 
132.7,-8123.36180,4024.58750,-71.59239,57.84964,-4112.51705,96.70294,95.95805, 
132.8,-8123.36180,4024.41601,-71.59239,57.80607,-4112.73211,96.91800,96.17311, 
132.9,-8123.36180,4024.24334,-71.59239,57.76258,-4112.94827,97.13416,96.38927, 
133.0,-8123.36180,4024.07036,-71.59239,57.71915,-4113.16469,97.35057,96.60569, 
133.1,-8123.36180,4023.89663,-71.59239,57.67578,-4113.38178,97.56766,96.82278, 
133.2,-8123.36180,4023.72174,-71.59239,57.63248,-4113.59997,97.78586,97.04097, 
133.3,-8123.36180,4023.54653,-71.59239,57.58925,-4113.81841,98.00430,97.25941, 
133.4,-8123.36180,4023.37015,-71.59239,57.54608,-4114.03796,98.22385,97.47896, 
133.5,-8123.36180,4023.19346,-71.59239,57.50297,-4114.25776,98.44364,97.69876, 
133.6,-8123.36180,4023.01603,-71.59239,57.45993,-4114.47823,98.66412,97.91923, 
133.7,-8123.36180,4022.83743,-71.59239,57.41696,-4114.69981,98.88570,98.14081, 
133.8,-8123.36180,4022.65851,-71.59239,57.37404,-4114.92164,99.10752,98.36264, 
133.9,-8123.36180,4022.47843,-71.59239,57.33120,-4115.14457,99.33045,98.58557, 
134.0,-8123.36180,4022.29804,-71.59239,57.28841,-4115.36775,99.55363,98.80875, 
134.1,-8123.36180,4022.11690,-71.59239,57.24569,-4115.59160,99.77749,99.03260, 
134.2,-8123.36180,4021.93460,-71.59239,57.20303,-4115.81656,100.00245,99.25756, 
134.3,-8123.36180,4021.75198,-71.59239,57.16044,-4116.04177,100.22766,99.48277, 
134.4,-8123.36180,4021.56820,-71.59239,57.11791,-4116.26808,100.45396,99.70908, 
134.5,-8123.36180,4021.38411,-71.59239,57.07544,-4116.49464,100.68052,99.93564, 
134.6,-8123.36180,4021.19928,-71.59239,57.03303,-4116.72188,100.90776,100.16288, 
134.7,-8123.36180,4021.01328,-71.59239,56.99070,-4116.95021,101.13609,100.39121, 
134.8,-8123.36180,4020.82698,-71.59239,56.94842,-4117.17880,101.36468,100.61980, 
134.9,-8123.36180,4020.63951,-71.59239,56.90621,-4117.40848,101.59436,100.84948, 
135.0,-8123.36180,4020.45172,-71.59239,56.86405,-4117.63842,101.82430,101.07942, 
135.1,-8123.36180,4020.26320,-71.59239,56.82196,-4117.86903,102.05491,101.31003, 
135.2,-8123.36180,4020.07352,-71.59239,56.77993,-4118.10074,102.28662,101.54174, 
135.3,-8123.36180,4019.88353,-71.59239,56.73796,-4118.33270,102.51858,101.77370, 
135.4,-8123.36180,4019.69238,-71.59239,56.69606,-4118.56575,102.75164,102.00675, 
135.5,-8123.36180,4019.50091,-71.59239,56.65422,-4118.79906,102.98495,102.24006, 
135.6,-8123.36180,4019.30871,-71.59239,56.61244,-4119.03304,103.21893,102.47404, 
135.7,-8123.36180,4019.11535,-71.59239,56.57072,-4119.26812,103.45400,102.70912, 
135.8,-8123.36180,4018.92168,-71.59239,56.52906,-4119.50345,103.68933,102.94445, 
135.9,-8123.36180,4018.72686,-71.59239,56.48747,-4119.73987,103.92575,103.18087, 
136.0,-8123.36180,4018.53172,-71.59239,56.44593,-4119.97654,104.16243,103.41754, 
136.1,-8123.36180,4018.33584,-71.59239,56.40446,-4120.21389,104.39978,103.65489, 
136.2,-8123.36180,4018.13882,-71.59239,56.36305,-4120.45233,104.63821,103.89333, 
136.3,-8123.36180,4017.94148,-71.59239,56.32169,-4120.69102,104.87691,104.13202, 
136.4,-8123.36180,4017.74299,-71.59239,56.28040,-4120.93080,105.11669,104.37180, 
136.5,-8123.36180,4017.54418,-71.59239,56.23917,-4121.17084,105.35673,104.61184, 
136.6,-8123.36180,4017.34464,-71.59239,56.19800,-4121.41155,105.59744,104.85255, 
