Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
101.6,-5802.40120,8382.40109,1036.76903,2385.30997,6002.07888,68.22863,67.95522, 
101.7,-5802.40120,8384.19858,1036.76903,2382.96457,6001.53098,68.77654,68.50312, 
101.8,-5802.40120,8385.98972,1036.76903,2380.62360,6000.98115,69.32637,69.05295, 
101.9,-5802.40120,8387.77300,1036.76903,2378.28740,6000.42822,69.87929,69.60588, 
102.0,-5802.40120,8389.54921,1036.76903,2375.95578,5999.87281,70.43470,70.16129, 
102.1,-5802.40120,8391.31837,1036.76903,2373.62873,5999.31492,70.99259,70.71918, 
102.2,-5802.40120,8393.08051,1036.76903,2371.30623,5998.75456,71.55295,71.27954, 
102.3,-5802.40120,8394.83641,1036.76903,2368.98809,5998.19233,72.11518,71.84177, 
102.4,-5802.40120,8396.58458,1036.76903,2366.67466,5997.62707,72.68044,72.40703, 
102.5,-5802.40120,8398.32581,1036.76903,2364.36575,5997.05938,73.24813,72.97472, 
102.6,-5802.40120,8400.06011,1036.76903,2362.06133,5996.48928,73.81824,73.54482, 
102.7,-5802.40120,8401.78752,1036.76903,2359.76141,5995.91676,74.39075,74.11734, 
102.8,-5802.40120,8403.50882,1036.76903,2357.46578,5995.34243,74.96508,74.69167, 
102.9,-5802.40120,8405.22252,1036.76903,2355.17479,5994.76514,75.54238,75.26896, 
103.0,-5802.40120,8406.92940,1036.76903,2352.88825,5994.18548,76.12204,75.84862, 
103.1,-5802.40120,8408.62949,1036.76903,2350.60614,5993.60346,76.70406,76.43064, 
103.2,-5802.40120,8410.32282,1036.76903,2348.32845,5993.01910,77.28842,77.01500, 
103.3,-5802.40120,8412.01015,1036.76903,2346.05501,5992.43298,77.87453,77.60112, 
103.4,-5802.40120,8413.69002,1036.76903,2343.78613,5991.84398,78.46354,78.19012, 
103.5,-5802.40120,8415.36320,1036.76903,2341.52164,5991.25266,79.05485,78.78144, 
103.6,-5802.40120,8417.02972,1036.76903,2339.26151,5990.65906,79.64845,79.37504, 
103.7,-5802.40120,8418.68961,1036.76903,2337.00575,5990.06319,80.24433,79.97091, 
103.8,-5802.40120,8420.34363,1036.76903,2334.75416,5989.46562,80.84189,80.56848, 
103.9,-5802.40120,8421.99032,1036.76903,2332.50708,5988.86523,81.44228,81.16887, 
104.0,-5802.40120,8423.63046,1036.76903,2330.26432,5988.26261,82.04491,81.77149, 
104.1,-5802.40120,8425.26407,1036.76903,2328.02587,5987.65776,82.64975,82.37634, 
104.2,-5802.40120,8426.89117,1036.76903,2325.79171,5987.05071,83.25680,82.98339, 
104.3,-5802.40120,8428.51254,1036.76903,2323.56167,5986.44204,83.86548,83.59206, 
104.4,-5802.40120,8430.12672,1036.76903,2321.33607,5985.83062,84.47690,84.20348, 
104.5,-5802.40120,8431.73447,1036.76903,2319.11473,5985.21703,85.09048,84.81707, 
104.6,-5802.40120,8433.33583,1036.76903,2316.89764,5984.60130,85.70622,85.43280, 
104.7,-5802.40120,8434.93082,1036.76903,2314.68478,5983.98343,86.32408,86.05067, 
104.8,-5802.40120,8436.52021,1036.76903,2312.47598,5983.36401,86.94350,86.67009, 
104.9,-5802.40120,8438.10254,1036.76903,2310.27155,5982.74192,87.56559,87.29218, 
105.0,-5802.40120,8439.67858,1036.76903,2308.07133,5982.11774,88.18978,87.91636, 
105.1,-5802.40120,8441.24837,1036.76903,2305.87529,5981.49148,88.81603,88.54262, 
105.2,-5802.40120,8442.81191,1036.76903,2303.68343,5980.86317,89.44435,89.17093, 
105.3,-5802.40120,8444.36998,1036.76903,2301.49556,5980.23337,90.07414,89.80073, 
105.4,-5802.40120,8445.92114,1036.76903,2299.31201,5979.60098,90.70653,90.43312, 
105.5,-5802.40120,8447.46615,1036.76903,2297.13260,5978.96658,91.34093,91.06752, 
105.6,-5802.40120,8449.00503,1036.76903,2294.95732,5978.33018,91.97733,91.70392, 
105.7,-5802.40120,8450.53782,1036.76903,2292.78615,5977.69180,92.61572,92.34230, 
105.8,-5802.40120,8452.06526,1036.76903,2290.61893,5977.05201,93.25551,92.98209, 
105.9,-5802.40120,8453.58592,1036.76903,2288.45596,5976.40971,93.89781,93.62439, 
106.0,-5802.40120,8455.10057,1036.76903,2286.29707,5975.76547,94.54204,94.26863, 
106.1,-5802.40120,8456.60924,1036.76903,2284.14225,5975.11932,95.18820,94.91478, 
106.2,-5802.40120,8458.11194,1036.76903,2281.99149,5974.47126,95.83626,95.56284, 
106.3,-5802.40120,8459.60943,1036.76903,2279.84461,5973.82187,96.48565,96.21223, 
106.4,-5802.40120,8461.10028,1036.76903,2277.70193,5973.17005,97.13747,96.86405, 
106.5,-5802.40120,8462.58526,1036.76903,2275.56328,5972.51637,97.79114,97.51773, 
106.6,-5802.40120,8464.06439,1036.76903,2273.42864,5971.86086,98.44666,98.17324, 
106.7,-5802.40120,8465.53770,1036.76903,2271.29800,5971.20352,99.10399,98.83058, 
106.8,-5802.40120,8467.00592,1036.76903,2269.17118,5970.54493,99.76258,99.48917, 
106.9,-5802.40120,8468.46766,1036.76903,2267.04851,5969.88400,100.42352,100.15010, 
107.0,-5802.40120,8469.92365,1036.76903,2264.92981,5969.22129,101.08622,100.81281, 
107.1,-5802.40120,8471.37394,1036.76903,2262.81506,5968.55682,101.75069,101.47728, 
107.2,-5802.40120,8472.81853,1036.76903,2260.70426,5967.89062,102.41690,102.14348, 
107.3,-5802.40120,8474.25818,1036.76903,2258.59723,5967.22324,103.08428,102.81086, 
107.4,-5802.40120,8475.69148,1036.76903,2256.49428,5966.55360,103.75392,103.48050, 
107.5,-5802.40120,8477.11919,1036.76903,2254.39525,5965.88226,104.42525,104.15184, 
107.6,-5802.40120,8478.54131,1036.76903,2252.30012,5965.20926,105.09826,104.82484, 
107.7,-5802.40120,8479.95789,1036.76903,2250.20888,5964.53459,105.77292,105.49951, 
107.8,-5802.40120,8481.36965,1036.76903,2248.12136,5963.85884,106.44868,106.17526, 
107.9,-5802.40120,8482.77521,1036.76903,2246.03787,5963.18091,107.12661,106.85319, 
108.0,-5802.40120,8484.17531,1036.76903,2243.95823,5962.50137,107.80615,107.53273, 
108.1,-5802.40120,8485.56996,1036.76903,2241.88245,5961.82024,108.48727,108.21386, 
108.2,-5802.40120,8486.95921,1036.76903,2239.81050,5961.13754,109.16997,108.89656, 
108.3,-5802.40120,8488.34378,1036.76903,2237.74222,5960.45383,109.85369,109.58027, 
108.4,-5802.40120,8489.72229,1036.76903,2235.67791,5959.76803,110.53949,110.26607, 
108.5,-5802.40120,8491.09547,1036.76903,2233.61741,5959.08071,111.22681,110.95339, 
108.6,-5802.40120,8492.46335,1036.76903,2231.56071,5958.39188,111.91563,111.64222, 
108.7,-5802.40120,8493.82595,1036.76903,2229.50778,5957.70157,112.60595,112.33253, 
108.8,-5802.40120,8495.18401,1036.76903,2227.45848,5957.01032,113.29719,113.02378, 
108.9,-5802.40120,8496.53616,1036.76903,2225.41309,5956.31708,113.99043,113.71702, 
109.0,-5802.40120,8497.88311,1036.76903,2223.37146,5955.62240,114.68511,114.41170, 
109.1,-5802.40120,8499.22490,1036.76903,2221.33357,5954.92630,115.38121,115.10780, 
109.2,-5802.40120,8500.56156,1036.76903,2219.29941,5954.22880,116.07871,115.80530, 
109.3,-5802.40120,8501.89380,1036.76903,2217.26882,5953.53046,116.77706,116.50364, 
109.4,-5802.40120,8503.22027,1036.76903,2215.24210,5952.83020,117.47732,117.20390, 
109.5,-5802.40120,8504.54168,1036.76903,2213.21908,5952.12859,118.17892,117.90551, 
109.6,-5802.40120,8505.85807,1036.76903,2211.19975,5951.42565,118.88186,118.60845, 
109.7,-5802.40120,8507.16946,1036.76903,2209.18410,5950.72139,119.58612,119.31271, 
109.8,-5802.40120,8508.47657,1036.76903,2207.17197,5950.01637,120.29114,120.01773, 
109.9,-5802.40120,8509.77805,1036.76903,2205.16366,5949.30953,120.99798,120.72457, 
110.0,-5802.40120,8511.07460,1036.76903,2203.15899,5948.60143,121.70609,121.43267, 
110.1,-5802.40120,8512.36627,1036.76903,2201.15797,5947.89207,122.41544,122.14203, 
