Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
54.3,-4874.01708,1340.51905,-860.85450,885.28676,-3509.06577,10.66395,10.44607, 
54.4,-4874.01708,1342.13530,-860.85450,883.65936,-3509.07692,10.67509,10.45722, 
54.5,-4874.01708,1343.74365,-860.85450,882.03799,-3509.08994,10.68811,10.47024, 
54.6,-4874.01708,1345.34425,-860.85450,880.42256,-3509.10477,10.70295,10.48507, 
54.7,-4874.01708,1346.93724,-860.85450,878.81298,-3509.12136,10.71954,10.50166, 
54.8,-4874.01708,1348.52233,-860.85450,877.20933,-3509.13993,10.73810,10.52023, 
54.9,-4874.01708,1350.09982,-860.85450,875.61146,-3509.16030,10.75848,10.54060, 
55.0,-4874.01708,1351.66941,-860.85450,874.01946,-3509.18271,10.78088,10.56301, 
55.1,-4874.01708,1353.23126,-860.85450,872.43325,-3509.20707,10.80525,10.58737, 
55.2,-4874.01708,1354.78554,-860.85450,870.85271,-3509.23333,10.83150,10.61363, 
55.3,-4874.01708,1356.33194,-860.85450,869.27796,-3509.26168,10.85985,10.64198, 
55.4,-4874.01708,1357.87079,-860.85450,867.70883,-3509.29196,10.89014,10.67226, 
55.5,-4874.01708,1359.40179,-860.85450,866.14541,-3509.32437,10.92255,10.70467, 
55.6,-4874.01708,1360.92512,-860.85450,864.58762,-3509.35884,10.95702,10.73914, 
55.7,-4874.01708,1362.44093,-860.85450,863.03537,-3509.39529,10.99346,10.77559, 
55.8,-4874.01708,1363.94895,-860.85450,861.48873,-3509.43390,11.03208,10.81420, 
55.9,-4874.01708,1365.44949,-860.85450,859.94757,-3509.47452,11.07269,10.85482, 
56.0,-4874.01708,1366.94229,-860.85450,858.41197,-3509.51732,11.11550,10.89762, 
56.1,-4874.01708,1368.42750,-860.85450,856.88185,-3509.56222,11.16040,10.94252, 
56.2,-4874.01708,1369.90532,-860.85450,855.35711,-3509.60915,11.20732,10.98945, 
56.3,-4874.01708,1371.37546,-860.85450,853.83785,-3509.65827,11.25644,11.03857, 
56.4,-4874.01708,1372.83825,-860.85450,852.32392,-3509.70940,11.30758,11.08970, 
56.5,-4874.01708,1374.29343,-860.85450,850.81541,-3509.76274,11.36092,11.14304, 
56.6,-4874.01708,1375.74117,-860.85450,849.31222,-3509.81818,11.41636,11.19848, 
56.7,-4874.01708,1377.18166,-860.85450,847.81428,-3509.87563,11.47381,11.25593, 
56.8,-4874.01708,1378.61464,-860.85450,846.32168,-3509.93527,11.53345,11.31557, 
56.9,-4874.01708,1380.04043,-860.85450,844.83426,-3509.99690,11.59507,11.37720, 
57.0,-4874.01708,1381.45878,-860.85450,843.35211,-3510.06069,11.65887,11.44099, 
57.1,-4874.01708,1382.86987,-860.85450,841.87516,-3510.12655,11.72472,11.50685, 
57.2,-4874.01708,1384.27390,-860.85450,840.40332,-3510.19436,11.79254,11.57466, 
57.3,-4874.01708,1385.67061,-860.85450,838.93667,-3510.26430,11.86248,11.64460, 
57.4,-4874.01708,1387.06033,-860.85450,837.47507,-3510.33618,11.93435,11.71648, 
57.5,-4874.01708,1388.44282,-860.85450,836.01862,-3510.41014,12.00832,11.79044, 
57.6,-4874.01708,1389.81828,-860.85450,834.56722,-3510.48608,12.08426,11.86638, 
57.7,-4874.01708,1391.18688,-860.85450,833.12079,-3510.56390,12.16208,11.94420, 
57.8,-4874.01708,1392.54839,-860.85450,831.67943,-3510.64375,12.24193,12.02405, 
57.9,-4874.01708,1393.90316,-860.85450,830.24299,-3510.72543,12.32361,12.10573, 
58.0,-4874.01708,1395.25093,-860.85450,828.81156,-3510.80909,12.40727,12.18939, 
58.1,-4874.01708,1396.59191,-860.85450,827.38506,-3510.89462,12.49279,12.27492, 
58.2,-4874.01708,1397.92628,-860.85450,825.96340,-3510.98190,12.58007,12.36220, 
58.3,-4874.01708,1399.25383,-860.85450,824.54667,-3511.07107,12.66925,12.45137, 
58.4,-4874.01708,1400.57488,-860.85450,823.13475,-3511.16195,12.76013,12.54225, 
58.5,-4874.01708,1401.88921,-860.85450,821.72770,-3511.25467,12.85284,12.63497, 
58.6,-4874.01708,1403.19702,-860.85450,820.32546,-3511.34910,12.94728,12.72940, 
58.7,-4874.01708,1404.49850,-860.85450,818.92794,-3511.44514,13.04332,12.82544, 
58.8,-4874.01708,1405.79343,-860.85450,817.53522,-3511.54292,13.14110,12.92322, 
58.9,-4874.01708,1407.08215,-860.85450,816.14719,-3511.64224,13.24042,13.02254, 
59.0,-4874.01708,1408.36444,-860.85450,814.76391,-3511.74323,13.34141,13.12353, 
59.1,-4874.01708,1409.64050,-860.85450,813.38531,-3511.84577,13.44395,13.22607, 
59.2,-4874.01708,1410.91053,-860.85450,812.01132,-3511.94973,13.54791,13.33003, 
59.3,-4874.01708,1412.17431,-860.85450,810.64201,-3512.05526,13.65344,13.43556, 
59.4,-4874.01708,1413.43218,-860.85450,809.27726,-3512.16214,13.76032,13.54244, 
59.5,-4874.01708,1414.68392,-860.85450,807.91715,-3512.27050,13.86868,13.65080, 
59.6,-4874.01708,1415.92975,-860.85450,806.56161,-3512.38022,13.97840,13.76052, 
59.7,-4874.01708,1417.16986,-860.85450,805.21055,-3512.49117,14.08935,13.87147, 
59.8,-4874.01708,1418.40403,-860.85450,803.86407,-3512.60349,14.20166,13.98379, 
59.9,-4874.01708,1419.63261,-860.85450,802.52202,-3512.71695,14.31512,14.09725, 
60.0,-4874.01708,1420.85538,-860.85450,801.18451,-3512.83169,14.42986,14.21199, 
60.1,-4874.01708,1422.07256,-860.85450,799.85144,-3512.94757,14.54575,14.32787, 
60.2,-4874.01708,1423.28434,-860.85450,798.52276,-3513.06448,14.66266,14.44478, 
60.3,-4874.01708,1424.49051,-860.85450,797.19853,-3513.18254,14.78072,14.56284, 
60.4,-4874.01708,1425.69142,-860.85450,795.87863,-3513.30153,14.89971,14.68183, 
60.5,-4874.01708,1426.88685,-860.85450,794.56315,-3513.42158,15.01976,14.80188, 
60.6,-4874.01708,1428.07701,-860.85450,793.25201,-3513.54256,15.14074,14.92286, 
60.7,-4874.01708,1429.26210,-860.85450,791.94514,-3513.66434,15.26252,15.04464, 
60.8,-4874.01708,1430.44192,-860.85450,790.64262,-3513.78704,15.38522,15.16734, 
60.9,-4874.01708,1431.61680,-860.85450,789.34432,-3513.91046,15.50863,15.29076, 
61.0,-4874.01708,1432.78654,-860.85450,788.05034,-3514.03470,15.63288,15.41500, 
61.1,-4874.01708,1433.95134,-860.85450,786.76058,-3514.15966,15.75783,15.53996, 
61.2,-4874.01708,1435.11140,-860.85450,785.47500,-3514.28518,15.88336,15.66548, 
61.3,-4874.01708,1436.26652,-860.85450,784.19366,-3514.41140,16.00958,15.79170, 
61.4,-4874.01708,1437.41704,-860.85450,782.91644,-3514.53810,16.13628,15.91840, 
61.5,-4874.01708,1438.56275,-860.85450,781.64342,-3514.66541,16.26359,16.04571, 
61.6,-4874.01708,1439.70385,-860.85450,780.37454,-3514.79319,16.39137,16.17349, 
61.7,-4874.01708,1440.84054,-860.85450,779.10972,-3514.92132,16.51950,16.30162, 
61.8,-4874.01708,1441.97262,-860.85450,777.84905,-3515.04991,16.64809,16.43021, 
61.9,-4874.01708,1443.10042,-860.85450,776.59240,-3515.17876,16.77694,16.55906, 
62.0,-4874.01708,1444.22375,-860.85450,775.33985,-3515.30799,16.90616,16.68829, 
62.1,-4874.01708,1445.34279,-860.85450,774.09133,-3515.43746,17.03563,16.81776, 
62.2,-4874.01708,1446.45775,-860.85450,772.84678,-3515.56705,17.16522,16.94735, 
62.3,-4874.01708,1447.56842,-860.85450,771.60628,-3515.69688,17.29506,17.07718, 
62.4,-4874.01708,1448.67514,-860.85450,770.36970,-3515.82674,17.42492,17.20704, 
62.5,-4874.01708,1449.77770,-860.85450,769.13713,-3515.95675,17.55493,17.33705, 
62.6,-4874.01708,1450.87629,-860.85450,767.90849,-3516.08679,17.68497,17.46709, 
62.7,-4874.01708,1451.97112,-860.85450,766.68373,-3516.21673,17.81491,17.59703, 
62.8,-4874.01708,1453.06198,-860.85450,765.46292,-3516.34669,17.94487,17.72699, 
62.9,-4874.01708,1454.14918,-860.85450,764.24594,-3516.47646,18.07464,17.85676, 
63.0,-4874.01708,1455.23255,-860.85450,763.03287,-3516.60617,18.20434,17.98647, 
63.1,-4874.01708,1456.31226,-860.85450,761.82364,-3516.73568,18.33386,18.11598, 
63.2,-4874.01708,1457.38850,-860.85450,760.61819,-3516.86489,18.46306,18.24519, 
63.3,-4874.01708,1458.46107,-860.85450,759.41660,-3516.99390,18.59208,18.37420, 
63.4,-4874.01708,1459.53030,-860.85450,758.21876,-3517.12252,18.72070,18.50282, 
63.5,-4874.01708,1460.59598,-860.85450,757.02473,-3517.25087,18.84905,18.63117, 
63.6,-4874.01708,1461.65829,-860.85450,755.83446,-3517.37883,18.97701,18.75913, 
63.7,-4874.01708,1462.71743,-860.85450,754.64788,-3517.50627,19.10445,18.88657, 
63.8,-4874.01708,1463.77319,-860.85450,753.46506,-3517.63333,19.23150,19.01363, 
63.9,-4874.01708,1464.82588,-860.85450,752.28591,-3517.75979,19.35797,19.14009, 
64.0,-4874.01708,1465.87531,-860.85450,751.11048,-3517.88580,19.48397,19.26610, 
64.1,-4874.01708,1466.92165,-860.85450,749.93872,-3518.01122,19.60939,19.39152, 
64.2,-4874.01708,1467.96496,-860.85450,748.77060,-3518.13602,19.73419,19.51632, 
64.3,-4874.01708,1469.00554,-860.85450,747.60604,-3518.26000,19.85818,19.64030, 
64.4,-4874.01708,1470.04294,-860.85450,746.44518,-3518.38346,19.98164,19.76376, 
64.5,-4874.01708,1471.07747,-860.85450,745.28791,-3518.50619,20.10437,19.88649, 
64.6,-4874.01708,1472.10917,-860.85450,744.13424,-3518.62817,20.22635,20.00847, 
64.7,-4874.01708,1473.13809,-860.85450,742.98412,-3518.74936,20.34754,20.12966, 
64.8,-4874.01708,1474.16454,-860.85450,741.83747,-3518.86957,20.46774,20.24987, 
64.9,-4874.01708,1475.18806,-860.85450,740.69444,-3518.98908,20.58726,20.36938, 
65.0,-4874.01708,1476.20894,-860.85450,739.55493,-3519.10771,20.70588,20.48801, 
65.1,-4874.01708,1477.22724,-860.85450,738.41892,-3519.22542,20.82360,20.60572, 
65.2,-4874.01708,1478.24300,-860.85450,737.28639,-3519.34219,20.94037,20.72249, 
65.3,-4874.01708,1479.25651,-860.85450,736.15725,-3519.45783,21.05600,20.83813, 
65.4,-4874.01708,1480.26732,-860.85450,735.03164,-3519.57262,21.17080,20.95292, 
65.5,-4874.01708,1481.27572,-860.85450,733.90947,-3519.68639,21.28457,21.06669, 
65.6,-4874.01708,1482.28175,-860.85450,732.79073,-3519.79910,21.39728,21.17940, 
65.7,-4874.01708,1483.28546,-860.85450,731.67538,-3519.91074,21.50891,21.29104, 
65.8,-4874.01708,1484.28713,-860.85450,730.56335,-3520.02110,21.61928,21.40140, 
65.9,-4874.01708,1485.28631,-860.85450,729.45477,-3520.13050,21.72868,21.51080, 
66.0,-4874.01708,1486.28328,-860.85450,728.34955,-3520.23875,21.83692,21.61905, 
66.1,-4874.01708,1487.27808,-860.85450,727.24768,-3520.34582,21.94400,21.72612, 
66.2,-4874.01708,1488.27075,-860.85450,726.14913,-3520.45169,22.04987,21.83199, 
66.3,-4874.01708,1489.26158,-860.85450,725.05382,-3520.55618,22.15436,21.93648, 
66.4,-4874.01708,1490.25009,-860.85450,723.96189,-3520.65960,22.25778,22.03990, 
66.5,-4874.01708,1491.23658,-860.85450,722.87324,-3520.76176,22.35993,22.14206, 
66.6,-4874.01708,1492.22108,-860.85450,721.78786,-3520.86264,22.46081,22.24294, 
66.7,-4874.01708,1493.20362,-860.85450,720.70574,-3520.96222,22.56040,22.34252, 
66.8,-4874.01708,1494.18448,-860.85450,719.62677,-3521.06033,22.65851,22.44063, 
66.9,-4874.01708,1495.16320,-860.85450,718.55111,-3521.15727,22.75545,22.53757, 
67.0,-4874.01708,1496.14004,-860.85450,717.47866,-3521.25287,22.85105,22.63317, 
67.1,-4874.01708,1497.11506,-860.85450,716.40941,-3521.34711,22.94529,22.72741, 
67.2,-4874.01708,1498.08826,-860.85450,715.34334,-3521.43997,23.03815,22.82027, 
67.3,-4874.01708,1499.05993,-860.85450,714.28036,-3521.53129,23.12947,22.91159, 
67.4,-4874.01708,1500.02960,-860.85450,713.22061,-3521.62137,23.21954,23.00167, 
67.5,-4874.01708,1500.99754,-860.85450,712.16401,-3521.71003,23.30821,23.09033, 
67.6,-4874.01708,1501.96377,-860.85450,711.11053,-3521.79728,23.39545,23.17758, 
67.7,-4874.01708,1502.92833,-860.85450,710.06016,-3521.88309,23.48127,23.26339, 
67.8,-4874.01708,1503.89148,-860.85450,709.01281,-3521.96730,23.56547,23.34760, 
67.9,-4874.01708,1504.85274,-860.85450,707.96862,-3522.05021,23.64839,23.43051, 
68.0,-4874.01708,1505.81240,-860.85450,706.92751,-3522.13167,23.72985,23.51197, 
68.1,-4874.01708,1506.77046,-860.85450,705.88945,-3522.21167,23.80984,23.59197, 
68.2,-4874.01708,1507.72696,-860.85450,704.85444,-3522.29019,23.88836,23.67049, 
68.3,-4874.01708,1508.68214,-860.85450,703.82238,-3522.36706,23.96524,23.74736, 
68.4,-4874.01708,1509.63555,-860.85450,702.79341,-3522.44262,24.04080,23.82292, 
68.5,-4874.01708,1510.58744,-860.85450,701.76745,-3522.51669,24.11487,23.89699, 
68.6,-4874.01708,1511.53783,-860.85450,700.74448,-3522.58927,24.18744,23.96957, 
68.7,-4874.01708,1512.48674,-860.85450,699.72449,-3522.66035,24.25853,24.04065, 
68.8,-4874.01708,1513.43442,-860.85450,698.70739,-3522.72977,24.32795,24.11007, 
68.9,-4874.01708,1514.38040,-860.85450,697.69332,-3522.79786,24.39604,24.17816, 
69.0,-4874.01708,1515.32495,-860.85450,696.68218,-3522.86445,24.46263,24.24475, 
69.1,-4874.01708,1516.26807,-860.85450,695.67397,-3522.92954,24.52771,24.30984, 
69.2,-4874.01708,1517.20977,-860.85450,694.66868,-3522.99313,24.59130,24.37343, 
69.3,-4874.01708,1518.15031,-860.85450,693.66621,-3523.05506,24.65323,24.43536, 
69.4,-4874.01708,1519.08922,-860.85450,692.66671,-3523.11565,24.71383,24.49595, 
69.5,-4874.01708,1520.02674,-860.85450,691.67008,-3523.17476,24.77293,24.55506, 
69.6,-4874.01708,1520.96289,-860.85450,690.67632,-3523.23237,24.83055,24.61267, 
69.7,-4874.01708,1521.89768,-860.85450,689.68540,-3523.28850,24.88667,24.66880, 
69.8,-4874.01708,1522.83135,-860.85450,688.69725,-3523.34298,24.94116,24.72328, 
69.9,-4874.01708,1523.76342,-860.85450,687.71201,-3523.39615,24.99432,24.77645, 
70.0,-4874.01708,1524.69416,-860.85450,686.72958,-3523.44784,25.04602,24.82814, 
70.1,-4874.01708,1525.62356,-860.85450,685.74995,-3523.49807,25.09625,24.87837, 
70.2,-4874.01708,1526.55162,-860.85450,684.77311,-3523.54684,25.14502,24.92714, 
70.3,-4874.01708,1527.47859,-860.85450,683.79898,-3523.59400,25.19218,24.97430, 
70.4,-4874.01708,1528.40401,-860.85450,682.82769,-3523.63988,25.23806,25.02018, 
70.5,-4874.01708,1529.32810,-860.85450,681.85916,-3523.68433,25.28250,25.06463, 
70.6,-4874.01708,1530.25087,-860.85450,680.89336,-3523.72734,25.32552,25.10764, 
70.7,-4874.01708,1531.17233,-860.85450,679.93031,-3523.76895,25.36712,25.14925, 
70.8,-4874.01708,1532.09270,-860.85450,678.96989,-3523.80898,25.40716,25.18928, 
70.9,-4874.01708,1533.01153,-860.85450,678.01226,-3523.84778,25.44596,25.22808, 
71.0,-4874.01708,1533.92905,-860.85450,677.05733,-3523.88520,25.48338,25.26550, 
71.1,-4874.01708,1534.84525,-860.85450,676.10508,-3523.92125,25.51942,25.30155, 
71.2,-4874.01708,1535.76013,-860.85450,675.15551,-3523.95593,25.55411,25.33623, 
71.3,-4874.01708,1536.67394,-860.85450,674.20853,-3523.98911,25.58729,25.36941, 
71.4,-4874.01708,1537.58619,-860.85450,673.26428,-3524.02111,25.61929,25.40141, 
71.5,-4874.01708,1538.49712,-860.85450,672.32266,-3524.05179,25.64997,25.43209, 
71.6,-4874.01708,1539.40673,-860.85450,671.38368,-3524.08117,25.67935,25.46147, 
71.7,-4874.01708,1540.31501,-860.85450,670.44732,-3524.10925,25.70743,25.48955, 
71.8,-4874.01708,1541.22219,-860.85450,669.51349,-3524.13590,25.73408,25.51620, 
71.9,-4874.01708,1542.12781,-860.85450,668.58233,-3524.16144,25.75962,25.54174, 
72.0,-4874.01708,1543.03208,-860.85450,667.65376,-3524.18574,25.78392,25.56604, 
72.1,-4874.01708,1543.93501,-860.85450,666.72776,-3524.20881,25.80698,25.58911, 
72.2,-4874.01708,1544.83659,-860.85450,665.80433,-3524.23066,25.82884,25.61096, 
72.3,-4874.01708,1545.73704,-860.85450,664.88338,-3524.25116,25.84933,25.63146, 
72.4,-4874.01708,1546.63590,-860.85450,663.96505,-3524.27063,25.86881,25.65093, 
72.5,-4874.01708,1547.53339,-860.85450,663.04925,-3524.28895,25.88712,25.66925, 
72.6,-4874.01708,1548.42949,-860.85450,662.13597,-3524.30611,25.90429,25.68641, 
72.7,-4874.01708,1549.32421,-860.85450,661.22521,-3524.32216,25.92034,25.70246, 
72.8,-4874.01708,1550.21777,-860.85450,660.31687,-3524.33693,25.93511,25.71723, 
72.9,-4874.01708,1551.10970,-860.85450,659.41110,-3524.35078,25.94896,25.73108, 
73.0,-4874.01708,1552.00021,-860.85450,658.50782,-3524.36356,25.96173,25.74386, 
73.1,-4874.01708,1552.88930,-860.85450,657.60700,-3524.37528,25.97346,25.75558, 
73.2,-4874.01708,1553.77696,-860.85450,656.70864,-3524.38598,25.98416,25.76628, 
73.3,-4874.01708,1554.66340,-860.85450,655.81267,-3524.39551,25.99368,25.77581, 
73.4,-4874.01708,1555.54817,-860.85450,654.91920,-3524.40420,26.00238,25.78450, 
73.5,-4874.01708,1556.43148,-860.85450,654.02817,-3524.41193,26.01011,25.79223, 
73.6,-4874.01708,1557.31331,-860.85450,653.13956,-3524.41871,26.01689,25.79901, 
73.7,-4874.01708,1558.19366,-860.85450,652.25336,-3524.42456,26.02274,25.80486, 
73.8,-4874.01708,1559.07274,-860.85450,651.36949,-3524.42935,26.02752,25.80965, 
73.9,-4874.01708,1559.95009,-860.85450,650.48809,-3524.43341,26.03158,25.81371, 
74.0,-4874.01708,1560.82591,-860.85450,649.60906,-3524.43660,26.03478,25.81690, 
74.1,-4874.01708,1561.70021,-860.85450,648.73241,-3524.43896,26.03714,25.81926, 
74.2,-4874.01708,1562.57296,-860.85450,647.85812,-3524.44050,26.03867,25.82080, 
74.3,-4874.01708,1563.44439,-860.85450,646.98612,-3524.44107,26.03925,25.82137, 
74.4,-4874.01708,1564.31402,-860.85450,646.11653,-3524.44104,26.03921,25.82134, 
74.5,-4874.01708,1565.18206,-860.85450,645.24927,-3524.44025,26.03843,25.82055, 
74.6,-4874.01708,1566.04851,-860.85450,644.38434,-3524.43873,26.03691,25.81903, 
74.7,-4874.01708,1566.91335,-860.85450,643.52172,-3524.43650,26.03468,25.81680, 
74.8,-4874.01708,1567.77680,-860.85450,642.66134,-3524.43344,26.03161,25.81374, 
74.9,-4874.01708,1568.63838,-860.85450,641.80333,-3524.42987,26.02804,25.81017, 
75.0,-4874.01708,1569.49832,-860.85450,640.94761,-3524.42566,26.02383,25.80596, 
75.1,-4874.01708,1570.35658,-860.85450,640.09416,-3524.42083,26.01901,25.80113, 
75.2,-4874.01708,1571.21317,-860.85450,639.24298,-3524.41542,26.01360,25.79572, 
75.3,-4874.01708,1572.06830,-860.85450,638.39400,-3524.40928,26.00746,25.78958, 
75.4,-4874.01708,1572.92149,-860.85450,637.54734,-3524.40275,26.00093,25.78305, 
75.5,-4874.01708,1573.77295,-860.85450,636.70292,-3524.39571,25.99388,25.77601, 
75.6,-4874.01708,1574.62268,-860.85450,635.86073,-3524.38816,25.98634,25.76846, 
75.7,-4874.01708,1575.47066,-860.85450,635.02077,-3524.38014,25.97832,25.76044, 
75.8,-4874.01708,1576.31710,-860.85450,634.18296,-3524.37152,25.96969,25.75182, 
75.9,-4874.01708,1577.16153,-860.85450,633.34742,-3524.36262,25.96080,25.74292, 
76.0,-4874.01708,1578.00417,-860.85450,632.51409,-3524.35333,25.95151,25.73363, 
76.1,-4874.01708,1578.84499,-860.85450,631.68294,-3524.34365,25.94183,25.72395, 
76.2,-4874.01708,1579.68399,-860.85450,630.85397,-3524.33362,25.93180,25.71392, 
76.3,-4874.01708,1580.52136,-860.85450,630.02711,-3524.32311,25.92128,25.70341, 
76.4,-4874.01708,1581.35666,-860.85450,629.20248,-3524.31244,25.91062,25.69274, 
76.5,-4874.01708,1582.19008,-860.85450,628.38001,-3524.30149,25.89967,25.68179, 
76.6,-4874.01708,1583.02162,-860.85450,627.55968,-3524.29028,25.88845,25.67058, 
76.7,-4874.01708,1583.85126,-860.85450,626.74149,-3524.27883,25.87701,25.65913, 
76.8,-4874.01708,1584.67919,-860.85450,625.92537,-3524.26701,25.86519,25.64731, 
76.9,-4874.01708,1585.50497,-860.85450,625.11144,-3524.25517,25.85334,25.63547, 
77.0,-4874.01708,1586.32881,-860.85450,624.29962,-3524.24316,25.84133,25.62346, 
77.1,-4874.01708,1587.15068,-860.85450,623.48990,-3524.23100,25.82918,25.61130, 
77.2,-4874.01708,1587.97056,-860.85450,622.68228,-3524.21873,25.81691,25.59903, 
77.3,-4874.01708,1588.78868,-860.85450,621.87670,-3524.20621,25.80438,25.58651, 
77.4,-4874.01708,1589.60456,-860.85450,621.07325,-3524.19377,25.79195,25.57407, 
77.5,-4874.01708,1590.41842,-860.85450,620.27188,-3524.18128,25.77946,25.56158, 
77.6,-4874.01708,1591.23024,-860.85450,619.47257,-3524.16877,25.76695,25.54907, 
77.7,-4874.01708,1592.04000,-860.85450,618.67532,-3524.15626,25.75444,25.53656, 
77.8,-4874.01708,1592.84791,-860.85450,617.88006,-3524.14361,25.74179,25.52391, 
77.9,-4874.01708,1593.65351,-860.85450,617.08690,-3524.13117,25.72934,25.51147, 
78.0,-4874.01708,1594.45702,-860.85450,616.29578,-3524.11879,25.71696,25.49909, 
78.1,-4874.01708,1595.25840,-860.85450,615.50668,-3524.10650,25.70468,25.48680, 
78.2,-4874.01708,1596.05766,-860.85450,614.71960,-3524.09432,25.69250,25.47462, 
78.3,-4874.01708,1596.85499,-860.85450,613.93447,-3524.08212,25.68030,25.46242, 
78.4,-4874.01708,1597.64995,-860.85450,613.15140,-3524.07023,25.66841,25.45053, 
78.5,-4874.01708,1598.44273,-860.85450,612.37032,-3524.05853,25.65670,25.43883, 
78.6,-4874.01708,1599.23332,-860.85450,611.59124,-3524.04702,25.64520,25.42732, 
78.7,-4874.01708,1600.02171,-860.85450,610.81413,-3524.03574,25.63392,25.41604, 
78.8,-4874.01708,1600.80809,-860.85450,610.03894,-3524.02454,25.62272,25.40484, 
78.9,-4874.01708,1601.59203,-860.85450,609.26577,-3524.01377,25.61195,25.39407, 
79.0,-4874.01708,1602.37373,-860.85450,608.49456,-3524.00329,25.60146,25.38359, 
79.1,-4874.01708,1603.15316,-860.85450,607.72530,-3523.99311,25.59129,25.37341, 
79.2,-4874.01708,1603.93033,-860.85450,606.95798,-3523.98327,25.58144,25.36357, 
79.3,-4874.01708,1604.70542,-860.85450,606.19254,-3523.97362,25.57179,25.35392, 
79.4,-4874.01708,1605.47800,-860.85450,605.42909,-3523.96449,25.56267,25.34479, 
79.5,-4874.01708,1606.24826,-860.85450,604.66755,-3523.95576,25.55394,25.33606, 
79.6,-4874.01708,1607.01620,-860.85450,603.90793,-3523.94744,25.54562,25.32774, 
79.7,-4874.01708,1607.78180,-860.85450,603.15022,-3523.93956,25.53773,25.31986, 
79.8,-4874.01708,1608.54526,-860.85450,602.39434,-3523.93197,25.53015,25.31227, 
79.9,-4874.01708,1609.30615,-860.85450,601.64042,-3523.92501,25.52319,25.30531, 
80.0,-4874.01708,1610.06466,-860.85450,600.88838,-3523.91854,25.51672,25.29884, 
80.1,-4874.01708,1610.82077,-860.85450,600.13822,-3523.91259,25.51076,25.29289, 
80.2,-4874.01708,1611.57449,-860.85450,599.38993,-3523.90716,25.50534,25.28746, 
80.3,-4874.01708,1612.32600,-860.85450,598.64345,-3523.90213,25.50031,25.28243, 
80.4,-4874.01708,1613.07488,-860.85450,597.89888,-3523.89782,25.49600,25.27812, 
80.5,-4874.01708,1613.82132,-860.85450,597.15616,-3523.89410,25.49228,25.27440, 
80.6,-4874.01708,1614.56531,-860.85450,596.41528,-3523.89099,25.48917,25.27129, 
80.7,-4874.01708,1615.30684,-860.85450,595.67624,-3523.88850,25.48668,25.26880, 
80.8,-4874.01708,1616.04611,-860.85450,594.93897,-3523.88650,25.48468,25.26680, 
80.9,-4874.01708,1616.78269,-860.85450,594.20358,-3523.88531,25.48349,25.26561, 
81.0,-4874.01708,1617.51678,-860.85450,593.47001,-3523.88480,25.48297,25.26510, 
81.1,-4874.01708,1618.24836,-860.85450,592.73824,-3523.88498,25.48316,25.26528, 
81.2,-4874.01708,1618.97743,-860.85450,592.00828,-3523.88587,25.48405,25.26617, 
81.3,-4874.01708,1619.70418,-860.85450,591.28006,-3523.88734,25.48552,25.26764, 
81.4,-4874.01708,1620.42819,-860.85450,590.55368,-3523.88971,25.48789,25.27001, 
81.5,-4874.01708,1621.14965,-860.85450,589.82909,-3523.89284,25.49102,25.27314, 
81.6,-4874.01708,1621.86857,-860.85450,589.10627,-3523.89675,25.49492,25.27705, 
81.7,-4874.01708,1622.58492,-860.85450,588.38522,-3523.90144,25.49962,25.28174, 
81.8,-4874.01708,1623.29890,-860.85450,587.66588,-3523.90680,25.50498,25.28710, 
81.9,-4874.01708,1624.01010,-860.85450,586.94835,-3523.91313,25.51131,25.29343, 
82.0,-4874.01708,1624.71871,-860.85450,586.23257,-3523.92030,25.51848,25.30060, 
82.1,-4874.01708,1625.42472,-860.85450,585.51853,-3523.92833,25.52651,25.30863, 
82.2,-4874.01708,1626.12812,-860.85450,584.80623,-3523.93723,25.53540,25.31753, 
82.3,-4874.01708,1626.82912,-860.85450,584.09561,-3523.94685,25.54503,25.32715, 
82.4,-4874.01708,1627.52728,-860.85450,583.38677,-3523.95753,25.55571,25.33783, 
82.5,-4874.01708,1628.22282,-860.85450,582.67964,-3523.96912,25.56730,25.34942, 
82.6,-4874.01708,1628.91572,-860.85450,581.97423,-3523.98163,25.57981,25.36193, 
82.7,-4874.01708,1629.60597,-860.85450,581.27052,-3523.99509,25.59326,25.37539, 
82.8,-4874.01708,1630.29378,-860.85450,580.56846,-3524.00934,25.60752,25.38964, 
82.9,-4874.01708,1630.97872,-860.85450,579.86815,-3524.02471,25.62289,25.40501, 
83.0,-4874.01708,1631.66100,-860.85450,579.16952,-3524.04106,25.63924,25.42136, 
83.1,-4874.01708,1632.34060,-860.85450,578.47258,-3524.05840,25.65657,25.43870, 
83.2,-4874.01708,1633.01753,-860.85450,577.77731,-3524.07674,25.67492,25.45704, 
83.3,-4874.01708,1633.69197,-860.85450,577.08366,-3524.09595,25.69412,25.47625, 
83.4,-4874.01708,1634.36353,-860.85450,576.39172,-3524.11633,25.71451,25.49663, 
83.5,-4874.01708,1635.03239,-860.85450,575.70144,-3524.13775,25.73593,25.51805, 
83.6,-4874.01708,1635.69855,-860.85450,575.01282,-3524.16022,25.75839,25.54052, 
83.7,-4874.01708,1636.36200,-860.85450,574.32583,-3524.18375,25.78192,25.56405, 
83.8,-4874.01708,1637.02294,-860.85450,573.64044,-3524.20820,25.80638,25.58850, 
